device,kernel
"{'time': 1342.885, 's2': {'ax': 8.793902, 'ay': -2.339135, 'wz': -0.04489893, 'az': -5.825093, 'wx': -0.2729908, 'wy': -1.554409}, 's3': {'ax': 8.875306, 'ay': -2.339135, 'wz': -0.00652833, 'az': -5.829881, 'wx': -0.3050996, 'wy': -1.552011}, 's1': {'ax': 36808, 'ay': 36744, 'wz': 36840, 'az': 36616, 'wx': 37193, 'wy': 37049}}","{'pitch': 13.1, 'roll': -19.24, 'yaw': 17.87, 'wx': 10, 'wy': 894, 'wz': 237, 'ax': 255, 'ay': 149, 'az': 377}"
"{'time': 1342.905, 's2': {'ax': 4.441244, 'ay': -2.255338, 'wz': -0.05569066, 'az': -7.357382, 'wx': -0.7602174, 'wy': -1.100357}, 's3': {'ax': 4.441244, 'ay': -0.01197101, 'wz': -0.06994641, 'az': -7.36217, 'wx': -0.7526233, 'wy': -1.164041}, 's1': {'ax': 38009, 'ay': 37929, 'wz': 38169, 'az': 37849, 'wx': 38585, 'wy': 38217}}","{'pitch': 12.48, 'roll': -17.49, 'yaw': 17.97, 'wx': -309, 'wy': 865, 'wz': 52, 'ax': 171, 'ay': 125, 'az': 402}"
"{'time': 1342.925, 's2': {'ax': 4.891354, 'ay': -2.645593, 'wz': -0.2751225, 'az': -4.953603, 'wx': -0.3326784, 'wy': -0.7845988}, 's3': {'ax': 4.84347, 'ay': -2.607286, 'wz': -0.2729908, 'az': -4.982334, 'wx': -0.2729908, 'wy': -0.7655468}, 's1': {'ax': 36312, 'ay': 36328, 'wz': 36504, 'az': 36120, 'wx': 36744, 'wy': 36488}}","{'pitch': 12.48, 'roll': -17.49, 'yaw': 17.97, 'wx': -309, 'wy': 865, 'wz': 52, 'ax': 171, 'ay': 125, 'az': 402}"
"{'time': 1342.945, 's2': {'ax': 4.891354, 'ay': -1.23062, 'wz': -0.5479801, 'az': -7.386112, 'wx': -0.01292343, 'wy': -0.435}, 's3': {'ax': 4.881777, 'ay': -1.460463, 'wz': -0.5479801, 'az': -7.366959, 'wx': -0.004396631, 'wy': -0.4184793}, 's1': {'ax': 34936, 'ay': 34920, 'wz': 35128, 'az': 34728, 'wx': 35304, 'wy': 35096}}","{'pitch': 11.57, 'roll': -16.18, 'yaw': 18.08, 'wx': -449, 'wy': 646, 'wz': 79, 'ax': 91, 'ay': 121, 'az': 430}"
"{'time': 1342.965, 's2': {'ax': 4.431667, 'ay': -1.161188, 'wz': -0.6333814, 'az': -7.702147, 'wx': -0.004663095, 'wy': -0.1466876}, 's3': {'ax': 4.515464, 'ay': -1.201889, 'wz': -0.6332481, 'az': -7.714118, 'wx': -0.01558806, 'wy': -0.0003996938}, 's1': {'ax': 35672, 'ay': 35624, 'wz': 35752, 'az': 35528, 'wx': 36072, 'wy': 35928}}","{'pitch': 11.04, 'roll': -15.43, 'yaw': 17.75, 'wx': -213, 'wy': 404, 'wz': 228, 'ax': 57, 'ay': 103, 'az': 449}"
"{'time': 1342.965, 's2': {'ax': 4.431667, 'ay': -1.161188, 'wz': -0.6333814, 'az': -7.702147, 'wx': -0.004663095, 'wy': -0.1466876}, 's3': {'ax': 4.515464, 'ay': -1.201889, 'wz': -0.6332481, 'az': -7.714118, 'wx': -0.01558806, 'wy': -0.0003996938}, 's1': {'ax': 35672, 'ay': 35624, 'wz': 35752, 'az': 35528, 'wx': 36072, 'wy': 35928}}","{'pitch': 10.68, 'roll': -15.1, 'yaw': 17.18, 'wx': -101, 'wy': 219, 'wz': 318, 'ax': 79, 'ay': 67, 'az': 420}"
"{'time': 1342.985, 's2': {'ax': 9.181764, 'ay': -1.419762, 'wz': -0.5891486, 'az': -7.383718, 'wx': -0.2740567, 'wy': 0.161876}, 's3': {'ax': 9.153033, 'ay': -1.474828, 'wz': -0.5545084, 'az': -5.461174, 'wx': -0.2735238, 'wy': 0.1637412}, 's1': {'ax': 37161, 'ay': 36953, 'wz': 37273, 'az': 37001, 'wx': 37449, 'wy': 37401}}","{'pitch': 10.08, 'roll': -15.13, 'yaw': 16.59, 'wx': -211, 'wy': 40, 'wz': 354, 'ax': 134, 'ay': 60, 'az': 436}"
"{'time': 1343.005, 's2': {'ax': 9.794679, 'ay': -0.9289502, 'wz': -0.2816509, 'az': -5.310339, 'wx': -0.5546417, 'wy': 0.2727244}, 's3': {'ax': 9.804255, 'ay': -0.9409212, 'wz': -0.2729908, 'az': -5.288792, 'wx': -0.5808882, 'wy': 0.2215636}, 's1': {'ax': 38937, 'ay': 38729, 'wz': 39065, 'az': 38617, 'wx': 39305, 'wy': 39001}}","{'pitch': 9.38, 'roll': -15.37, 'yaw': 16.15, 'wx': -282, 'wy': -81, 'wz': 306, 'ax': 225, 'ay': 67, 'az': 414}"
"{'time': 1343.025, 's2': {'ax': 9.794679, 'ay': -1.00317, 'wz': -0.1453553, 'az': -4.936844, 'wx': -0.5551746, 'wy': 0.4088867}, 's3': {'ax': 9.797073, 'ay': -0.1292869, 'wz': -0.145755, 'az': -4.905719, 'wx': -0.5482466, 'wy': 0.357193}, 's1': {'ax': 38041, 'ay': 37833, 'wz': 38025, 'az': 37721, 'wx': 38393, 'wy': 38265}}","{'pitch': 8.45, 'roll': -15.66, 'yaw': 16.09, 'wx': -438, 'wy': -140, 'wz': 149, 'ax': 249, 'ay': 41, 'az': 380}"
"{'time': 1343.045, 's2': {'ax': 8.50181, 'ay': -0.08858546, 'wz': -0.08540123, 'az': -8.583213, 'wx': -0.409686, 'wy': 0.09312863}, 's3': {'ax': 8.461109, 'ay': -2.454057, 'wz': -0.04703063, 'az': -8.583213, 'wx': -0.4286049, 'wy': 0.1267029}, 's1': {'ax': 37145, 'ay': 37081, 'wz': 37289, 'az': 36905, 'wx': 37481, 'wy': 37385}}","{'pitch': 7.59, 'roll': -16.03, 'yaw': 16.2, 'wx': -430, 'wy': -195, 'wz': 66, 'ax': 214, 'ay': 64, 'az': 453}"
"{'time': 1343.065, 's2': {'ax': 4.180276, 'ay': -2.612074, 'wz': 0.375046, 'az': -9.82341, 'wx': -0.2943078, 'wy': -0.1943844}, 's3': {'ax': 4.149151, 'ay': -2.497152, 'wz': 0.39583, 'az': -9.97185, 'wx': -0.285781, 'wy': -0.2220965}, 's1': {'ax': 38041, 'ay': 37865, 'wz': 38121, 'az': 37913, 'wx': 38313, 'wy': 38329}}","{'pitch': 7.11, 'roll': -16.05, 'yaw': 16.46, 'wx': -266, 'wy': -23, 'wz': -55, 'ax': 187, 'ay': 114, 'az': 532}"
"{'time': 1343.085, 's2': {'ax': 4.893748, 'ay': -1.616086, 'wz': 0.3726478, 'az': -10.00297, 'wx': -0.2745896, 'wy': -0.6908041}, 's3': {'ax': 4.898537, 'ay': -1.572991, 'wz': 0.3663859, 'az': -10.01255, 'wx': -0.307631, 'wy': -0.6993308}, 's1': {'ax': 38649, 'ay': 38409, 'wz': 38617, 'az': 38425, 'wx': 39017, 'wy': 38777}}","{'pitch': 6.86, 'roll': -15.62, 'yaw': 16.98, 'wx': -192, 'wy': 180, 'wz': -215, 'ax': 121, 'ay': 112, 'az': 569}"
"{'time': 1343.105, 's2': {'ax': 2.401384, 'ay': -1.156399, 'wz': 0.271925, 'az': -9.840169, 'wx': -0.353196, 'wy': -0.8965131}, 's3': {'ax': 2.39899, 'ay': -1.151611, 'wz': 0.2708591, 'az': -9.890448, 'wx': -0.3526631, 'wy': -0.8925161}, 's1': {'ax': 39785, 'ay': 39785, 'wz': 40009, 'az': 39625, 'wx': 40457, 'wy': 40009}}","{'pitch': 6.09, 'roll': -13.62, 'yaw': 17.84, 'wx': -234, 'wy': 523, 'wz': -115, 'ax': 26, 'ay': 48, 'az': 545}"
"{'time': 1343.125, 's2': {'ax': 4.43885, 'ay': -0.9361328, 'wz': -0.02997703, 'az': -9.208099, 'wx': -0.1372282, 'wy': -0.8581425}, 's3': {'ax': 4.436456, 'ay': -1.027112, 'wz': -0.08033844, 'az': -9.196129, 'wx': -0.158412, 'wy': -0.8572098}, 's1': {'ax': 38265, 'ay': 38265, 'wz': 38377, 'az': 38057, 'wx': 38681, 'wy': 38569}}","{'pitch': 6.09, 'roll': -13.62, 'yaw': 17.84, 'wx': -234, 'wy': 523, 'wz': -115, 'ax': 26, 'ay': 48, 'az': 545}"
"{'time': 1343.165, 's2': {'ax': 4.862624, 'ay': -0.1364695, 'wz': -0.4116846, 'az': -9.847352, 'wx': -0.0003996938, 'wy': -0.2159678}, 's3': {'ax': 4.876989, 'ay': -0.1604115, 'wz': -0.4094196, 'az': -10.00058, 'wx': -0.004396631, 'wy': -0.2133032}, 's1': {'ax': 37481, 'ay': 37385, 'wz': 37625, 'az': 37401, 'wx': 37913, 'wy': 37881}}","{'pitch': 5.82, 'roll': -12.66, 'yaw': 17.79, 'wx': -128, 'wy': 485, 'wz': 57, 'ax': 48, 'ay': 42, 'az': 497}"
"{'time': 1343.165, 's2': {'ax': 4.862624, 'ay': -0.1364695, 'wz': -0.4116846, 'az': -9.847352, 'wx': -0.0003996938, 'wy': -0.2159678}, 's3': {'ax': 4.876989, 'ay': -0.1604115, 'wz': -0.4094196, 'az': -10.00058, 'wx': -0.004396631, 'wy': -0.2133032}, 's1': {'ax': 37481, 'ay': 37385, 'wz': 37625, 'az': 37401, 'wx': 37913, 'wy': 37881}}","{'pitch': 5.5, 'roll': -12.1, 'yaw': 17.54, 'wx': -131, 'wy': 292, 'wz': 156, 'ax': 66, 'ay': 11, 'az': 488}"
"{'time': 1343.165, 's2': {'ax': 4.862624, 'ay': -0.1364695, 'wz': -0.4116846, 'az': -9.847352, 'wx': -0.0003996938, 'wy': -0.2159678}, 's3': {'ax': 4.876989, 'ay': -0.1604115, 'wz': -0.4094196, 'az': -10.00058, 'wx': -0.004396631, 'wy': -0.2133032}, 's1': {'ax': 37481, 'ay': 37385, 'wz': 37625, 'az': 37401, 'wx': 37913, 'wy': 37881}}","{'pitch': 5.5, 'roll': -12.1, 'yaw': 17.54, 'wx': -131, 'wy': 292, 'wz': 156, 'ax': 66, 'ay': 11, 'az': 488}"
"{'time': 1343.185, 's2': {'ax': 4.819528, 'ay': -1.364695, 'wz': -0.614196, 'az': -11.64779, 'wx': 1.052394, 'wy': -0.5503783}, 's3': {'ax': 4.862624, 'ay': -1.39582, 'wz': -0.6151286, 'az': -11.8106, 'wx': 1.073178, 'wy': -0.683343}, 's1': {'ax': 38585, 'ay': 38457, 'wz': 38681, 'az': 38409, 'wx': 39033, 'wy': 38825}}","{'pitch': 5.41, 'roll': -11.82, 'yaw': 17.02, 'wx': 10, 'wy': 162, 'wz': 263, 'ax': 63, 'ay': 23, 'az': 600}"
"{'time': 1343.205, 's2': {'ax': 3.799598, 'ay': -1.268927, 'wz': -0.619392, 'az': -10.42196, 'wx': 0.8101791, 'wy': -1.364688}, 's3': {'ax': 3.809175, 'ay': -1.237802, 'wz': -0.6153951, 'az': -10.43393, 'wx': 0.8088469, 'wy': -1.380409}, 's1': {'ax': 39881, 'ay': 39705, 'wz': 39769, 'az': 39625, 'wx': 40105, 'wy': 40041}}","{'pitch': 5.8, 'roll': -10.99, 'yaw': 16.13, 'wx': 283, 'wy': 460, 'wz': 392, 'ax': 84, 'ay': 70, 'az': 635}"
"{'time': 1343.225, 's2': {'ax': 4.268862, 'ay': -1.23062, 'wz': -0.008660031, 'az': -8.700529, 'wx': 0.6974656, 'wy': -1.546149}, 's3': {'ax': 4.623203, 'ay': -1.285686, 'wz': -0.009326189, 'az': -8.774749, 'wx': 0.8179066, 'wy': -1.538421}, 's1': {'ax': 38009, 'ay': 37897, 'wz': 38105, 'az': 37881, 'wx': 38377, 'wy': 38249}}","{'pitch': 6.42, 'roll': -9.47, 'yaw': 15.22, 'wx': 382, 'wy': 805, 'wz': 390, 'ax': 127, 'ay': 60, 'az': 560}"
"{'time': 1343.245, 's2': {'ax': 3.615245, 'ay': -0.7685388, 'wz': -0.6566968, 'az': -7.675811, 'wx': 0.3920996, 'wy': -1.437698}, 's3': {'ax': 3.632004, 'ay': -0.6584055, 'wz': -0.6669556, 'az': -7.639898, 'wx': 0.3718484, 'wy': -1.445426}, 's1': {'ax': 36792, 'ay': 36568, 'wz': 36824, 'az': 36680, 'wx': 37033, 'wy': 36985}}","{'pitch': 6.95, 'roll': -7.82, 'yaw': 14.42, 'wx': 326, 'wy': 871, 'wz': 356, 'ax': 124, 'ay': 58, 'az': 469}"
"{'time': 1343.265, 's2': {'ax': 2.446874, 'ay': -0.7781156, 'wz': -0.555441, 'az': -7.836222, 'wx': -0.03690505, 'wy': -1.193885}, 's3': {'ax': 2.446874, 'ay': -0.7781156, 'wz': -0.5501118, 'az': -7.836222, 'wx': -0.05156049, 'wy': -1.198149}, 's1': {'ax': 37353, 'ay': 37481, 'wz': 37513, 'az': 37129, 'wx': 37817, 'wy': 37657}}","{'pitch': 7.11, 'roll': -6.35, 'yaw': 13.61, 'wx': 126, 'wy': 786, 'wz': 385, 'ax': 94, 'ay': 43, 'az': 439}"
"{'time': 1343.265, 's2': {'ax': 2.446874, 'ay': -0.7781156, 'wz': -0.555441, 'az': -7.836222, 'wx': -0.03690505, 'wy': -1.193885}, 's3': {'ax': 2.446874, 'ay': -0.7781156, 'wz': -0.5501118, 'az': -7.836222, 'wx': -0.05156049, 'wy': -1.198149}, 's1': {'ax': 37353, 'ay': 37481, 'wz': 37513, 'az': 37129, 'wx': 37817, 'wy': 37657}}","{'pitch': 6.86, 'roll': -5.08, 'yaw': 13.01, 'wx': -92, 'wy': 674, 'wz': 311, 'ax': 47, 'ay': 44, 'az': 427}"
"{'time': 1343.305, 's2': {'ax': 2.430115, 'ay': -0.9433154, 'wz': -0.477634, 'az': -4.967968, 'wx': -0.008926495, 'wy': -0.5499785}, 's3': {'ax': 2.229002, 'ay': -0.6464345, 'wz': -0.4777673, 'az': -4.982334, 'wx': -0.001598775, 'wy': -0.5458484}, 's1': {'ax': 39881, 'ay': 39929, 'wz': 40121, 'az': 39753, 'wx': 40361, 'wy': 40105}}","{'pitch': 6.86, 'roll': -5.08, 'yaw': 13.01, 'wx': -92, 'wy': 674, 'wz': 311, 'ax': 47, 'ay': 44, 'az': 427}"
"{'time': 1343.305, 's2': {'ax': 2.430115, 'ay': -0.9433154, 'wz': -0.477634, 'az': -4.967968, 'wx': -0.008926495, 'wy': -0.5499785}, 's3': {'ax': 2.229002, 'ay': -0.6464345, 'wz': -0.4777673, 'az': -4.982334, 'wx': -0.001598775, 'wy': -0.5458484}, 's1': {'ax': 39881, 'ay': 39929, 'wz': 40121, 'az': 39753, 'wx': 40361, 'wy': 40105}}","{'pitch': 6.54, 'roll': -4.06, 'yaw': 12.32, 'wx': -135, 'wy': 550, 'wz': 354, 'ax': 32, 'ay': 74, 'az': 424}"
"{'time': 1343.325, 's2': {'ax': 1.584962, 'ay': -0.002394202, 'wz': -0.003330781, 'az': -7.972692, 'wx': -0.3418714, 'wy': -0.06914701}, 's3': {'ax': 1.836353, 'ay': -0.4525041, 'wz': -0.01079173, 'az': -8.046912, 'wx': -0.3545283, 'wy': -0.08660031}, 's1': {'ax': 38457, 'ay': 38425, 'wz': 38489, 'az': 38217, 'wx': 38841, 'wy': 38729}}","{'pitch': 6.54, 'roll': -4.06, 'yaw': 12.32, 'wx': -135, 'wy': 550, 'wz': 354, 'ax': 32, 'ay': 74, 'az': 424}"
"{'time': 1343.345, 's2': {'ax': 2.248155, 'ay': -1.572991, 'wz': -0.5676984, 'az': -9.655815, 'wx': -0.00106585, 'wy': -0.03877029}, 's3': {'ax': 2.296039, 'ay': -1.687912, 'wz': -0.565167, 'az': -0.002394202, 'wx': -0.4864273, 'wy': -0.03477335}, 's1': {'ax': 37145, 'ay': 37081, 'wz': 37161, 'az': 36889, 'wx': 37337, 'wy': 37353}}","{'pitch': 6.32, 'roll': -3.6, 'yaw': 11.71, 'wx': -88, 'wy': 262, 'wz': 307, 'ax': 17, 'ay': 19, 'az': 419}"
"{'time': 1343.365, 's2': {'ax': 3.775656, 'ay': -2.456451, 'wz': -0.5033476, 'az': -10.24958, 'wx': -0.1366953, 'wy': -0.2047764}, 's3': {'ax': 3.775656, 'ay': -2.456451, 'wz': -0.4946876, 'az': -10.24958, 'wx': -0.136562, 'wy': -0.2146355}, 's1': {'ax': 37705, 'ay': 37625, 'wz': 37865, 'az': 37721, 'wx': 38185, 'wy': 37913}}","{'pitch': 5.73, 'roll': -3.59, 'yaw': 11.13, 'wx': -278, 'wy': 37, 'wz': 305, 'ax': 6, 'ay': 30, 'az': 461}"
"{'time': 1343.385, 's2': {'ax': 3.981557, 'ay': -1.781286, 'wz': -0.4781669, 'az': -9.97185, 'wx': 0.2619326, 'wy': -0.137095}, 's3': {'ax': 3.904943, 'ay': -1.697489, 'wz': -0.477634, 'az': -9.811439, 'wx': 0.2704594, 'wy': -0.1878561}, 's1': {'ax': 38793, 'ay': 38729, 'wz': 38889, 'az': 38569, 'wx': 39129, 'wy': 39017}}","{'pitch': 5.09, 'roll': -3.59, 'yaw': 10.55, 'wx': -298, 'wy': 28, 'wz': 309, 'ax': 31, 'ay': 81, 'az': 553}"
"{'time': 1343.405, 's2': {'ax': 2.372654, 'ay': -0.9792285, 'wz': -0.4786999, 'az': -8.968679, 'wx': 0.1682711, 'wy': -0.01292343}, 's3': {'ax': 2.425326, 'ay': -1.036689, 'wz': -0.4862941, 'az': -8.956709, 'wx': 0.2528729, 'wy': -0.01718683}, 's1': {'ax': 39929, 'ay': 39705, 'wz': 39801, 'az': 39689, 'wx': 40233, 'wy': 40153}}","{'pitch': 4.88, 'roll': -3.37, 'yaw': 10.0, 'wx': -90, 'wy': 132, 'wz': 280, 'ax': 48, 'ay': 98, 'az': 580}"
"{'time': 1343.425, 's2': {'ax': 1.015141, 'ay': -0.9241618, 'wz': -0.4411286, 'az': -0.002394202, 'wx': -0.1761317, 'wy': -0.1758652}, 's3': {'ax': -0.04788403, 'ay': -1.000776, 'wz': -0.4393967, 'az': -0.01197101, 'wx': -0.1721348, 'wy': -0.1853247}, 's1': {'ax': 38281, 'ay': 38169, 'wz': 38409, 'az': 38217, 'wx': 38585, 'wy': 38537}}","{'pitch': 5.03, 'roll': -3.23, 'yaw': 9.41, 'wx': 92, 'wy': 96, 'wz': 290, 'ax': 32, 'ay': 69, 'az': 534}"
"{'time': 1343.425, 's2': {'ax': 1.015141, 'ay': -0.9241618, 'wz': -0.4411286, 'az': -0.002394202, 'wx': -0.1761317, 'wy': -0.1758652}, 's3': {'ax': -0.04788403, 'ay': -1.000776, 'wz': -0.4393967, 'az': -0.01197101, 'wx': -0.1721348, 'wy': -0.1853247}, 's1': {'ax': 38281, 'ay': 38169, 'wz': 38409, 'az': 38217, 'wx': 38585, 'wy': 38537}}","{'pitch': 5.0, 'roll': -3.24, 'yaw': 8.85, 'wx': 0, 'wy': 21, 'wz': 278, 'ax': 2, 'ay': 46, 'az': 481}"
"{'time': 1343.445, 's2': {'ax': 1.223437, 'ay': -0.07900865, 'wz': -0.563435, 'az': -8.583213, 'wx': 0.1299005, 'wy': -0.2751225}, 's3': {'ax': 1.165976, 'ay': -2.497152, 'wz': -0.5799556, 'az': -8.822633, 'wx': 0.2386172, 'wy': -0.2783201}, 's1': {'ax': 37097, 'ay': 37033, 'wz': 37193, 'az': 36985, 'wx': 37513, 'wy': 37337}}","{'pitch': 4.68, 'roll': -3.04, 'yaw': 8.34, 'wx': -145, 'wy': 122, 'wz': 265, 'ax': -30, 'ay': 53, 'az': 510}"
"{'time': 1343.465, 's2': {'ax': 1.836353, 'ay': -1.778892, 'wz': -0.5479801, 'az': -8.664616, 'wx': 0.3797091, 'wy': -0.282317}, 's3': {'ax': 1.798046, 'ay': -1.692701, 'wz': -0.5684977, 'az': -8.588001, 'wx': 0.4091532, 'wy': -0.2847152}, 's1': {'ax': 38041, 'ay': 37881, 'wz': 37993, 'az': 37801, 'wx': 38297, 'wy': 38217}}","{'pitch': 4.68, 'roll': -3.04, 'yaw': 8.34, 'wx': -145, 'wy': 122, 'wz': 265, 'ax': -30, 'ay': 53, 'az': 510}"
"{'time': 1343.485, 's2': {'ax': 2.133234, 'ay': -0.6272808, 'wz': -0.4893584, 'az': -7.529764, 'wx': -0.01931853, 'wy': -0.3815742}, 's3': {'ax': 2.133234, 'ay': -0.6631939, 'wz': -0.5117412, 'az': -7.357382, 'wx': -0.06834763, 'wy': -0.3835727}, 's1': {'ax': 39065, 'ay': 39097, 'wz': 39209, 'az': 38793, 'wx': 39385, 'wy': 39337}}","{'pitch': 5.0, 'roll': -2.45, 'yaw': 6.98, 'wx': 129, 'wy': 173, 'wz': 322, 'ax': 20, 'ay': 72, 'az': 454}"
"{'time': 1343.485, 's2': {'ax': 2.133234, 'ay': -0.6272808, 'wz': -0.4893584, 'az': -7.529764, 'wx': -0.01931853, 'wy': -0.3815742}, 's3': {'ax': 2.133234, 'ay': -0.6631939, 'wz': -0.5117412, 'az': -7.357382, 'wx': -0.06834763, 'wy': -0.3835727}, 's1': {'ax': 39065, 'ay': 39097, 'wz': 39209, 'az': 38793, 'wx': 39385, 'wy': 39337}}","{'pitch': 5.0, 'roll': -2.45, 'yaw': 6.98, 'wx': 129, 'wy': 173, 'wz': 322, 'ax': 20, 'ay': 72, 'az': 454}"
"{'time': 1343.545, 's2': {'ax': 2.296039, 'ay': -0.3112462, 'wz': -0.5731608, 'az': -7.644686, 'wx': -0.1645406, 'wy': 0.08406892}, 's3': {'ax': 2.363077, 'ay': -0.3854665, 'wz': -0.5676984, 'az': -8.583213, 'wx': -0.136562, 'wy': 0.08286983}, 's1': {'ax': 37577, 'ay': 37497, 'wz': 37625, 'az': 37369, 'wx': 38025, 'wy': 37817}}","{'pitch': 4.37, 'roll': -2.04, 'yaw': 5.65, 'wx': -182, 'wy': 51, 'wz': 370, 'ax': -25, 'ay': 13, 'az': 436}"
"{'time': 1343.565, 's2': {'ax': 3.727772, 'ay': -0.6679823, 'wz': -0.6311164, 'az': -9.387665, 'wx': -0.1408254, 'wy': 0.0592879}, 's3': {'ax': 3.718195, 'ay': -0.6584055, 'wz': -0.6143293, 'az': -9.502586, 'wx': -0.136562, 'wy': 0.06808116}, 's1': {'ax': 38361, 'ay': 38297, 'wz': 38441, 'az': 38201, 'wx': 38841, 'wy': 38569}}","{'pitch': 3.78, 'roll': -2.25, 'yaw': 4.04, 'wx': -145, 'wy': -42, 'wz': 380, 'ax': 26, 'ay': 23, 'az': 480}"
"{'time': 1343.565, 's2': {'ax': 3.727772, 'ay': -0.6679823, 'wz': -0.6311164, 'az': -9.387665, 'wx': -0.1408254, 'wy': 0.0592879}, 's3': {'ax': 3.718195, 'ay': -0.6584055, 'wz': -0.6143293, 'az': -9.502586, 'wx': -0.136562, 'wy': 0.06808116}, 's1': {'ax': 38361, 'ay': 38297, 'wz': 38441, 'az': 38201, 'wx': 38841, 'wy': 38569}}","{'pitch': 3.78, 'roll': -2.25, 'yaw': 4.04, 'wx': -145, 'wy': -42, 'wz': 380, 'ax': 26, 'ay': 23, 'az': 480}"
"{'time': 1343.605, 's2': {'ax': 4.340688, 'ay': -1.122881, 'wz': -0.2070414, 'az': -10.01016, 'wx': -0.2772542, 'wy': -0.2388836}, 's3': {'ax': 4.350265, 'ay': -0.926556, 'wz': -0.1799954, 'az': -9.888053, 'wx': -0.3012359, 'wy': -0.2415483}, 's1': {'ax': 40377, 'ay': 40489, 'wz': 40601, 'az': 40265, 'wx': 40777, 'wy': 40729}}","{'pitch': 3.78, 'roll': -2.25, 'yaw': 4.04, 'wx': -145, 'wy': -42, 'wz': 380, 'ax': 26, 'ay': 23, 'az': 480}"
"{'time': 1343.605, 's2': {'ax': 4.340688, 'ay': -1.122881, 'wz': -0.2070414, 'az': -10.01016, 'wx': -0.2772542, 'wy': -0.2388836}, 's3': {'ax': 4.350265, 'ay': -0.926556, 'wz': -0.1799954, 'az': -9.888053, 'wx': -0.3012359, 'wy': -0.2415483}, 's1': {'ax': 40377, 'ay': 40489, 'wz': 40601, 'az': 40265, 'wx': 40777, 'wy': 40729}}","{'pitch': 3.46, 'roll': -2.34, 'yaw': 3.39, 'wx': -146, 'wy': -23, 'wz': 330, 'ax': 59, 'ay': 34, 'az': 531}"
"{'time': 1343.625, 's2': {'ax': 4.900931, 'ay': -0.6392518, 'wz': -0.03690505, 'az': -8.657434, 'wx': -0.3288147, 'wy': -0.157879}, 's3': {'ax': 4.857835, 'ay': -0.3806781, 'wz': -0.03650536, 'az': -8.62152, 'wx': -0.3316126, 'wy': -0.1541486}, 's1': {'ax': 38873, 'ay': 38777, 'wz': 39017, 'az': 38665, 'wx': 39257, 'wy': 39129}}","{'pitch': 3.08, 'roll': -2.2, 'yaw': 2.98, 'wx': -183, 'wy': 80, 'wz': 212, 'ax': 80, 'ay': 42, 'az': 557}"
"{'time': 1343.665, 's2': {'ax': 2.439692, 'ay': 0.3711013, 'wz': -0.002264931, 'az': -8.008605, 'wx': -0.1518836, 'wy': 0.2527397}, 's3': {'ax': 2.449268, 'ay': 0.4572925, 'wz': -0.004663095, 'az': -8.085219, 'wx': -0.1386937, 'wy': 0.2556708}, 's1': {'ax': 38377, 'ay': 38297, 'wz': 38633, 'az': 38313, 'wx': 38921, 'wy': 38617}}","{'pitch': 3.08, 'roll': -2.2, 'yaw': 2.98, 'wx': -183, 'wy': 80, 'wz': 212, 'ax': 80, 'ay': 42, 'az': 557}"
"{'time': 1343.665, 's2': {'ax': 2.439692, 'ay': 0.3711013, 'wz': -0.002264931, 'az': -8.008605, 'wx': -0.1518836, 'wy': 0.2527397}, 's3': {'ax': 2.449268, 'ay': 0.4572925, 'wz': -0.004663095, 'az': -8.085219, 'wx': -0.1386937, 'wy': 0.2556708}, 's1': {'ax': 38377, 'ay': 38297, 'wz': 38633, 'az': 38313, 'wx': 38921, 'wy': 38617}}","{'pitch': 2.65, 'roll': -1.95, 'yaw': 2.82, 'wx': -211, 'wy': 129, 'wz': 89, 'ax': 82, 'ay': 30, 'az': 533}"
"{'time': 1343.685, 's2': {'ax': 4.709395, 'ay': -0.004788403, 'wz': 0.1272358, 'az': -7.364564, 'wx': -0.01079173, 'wy': 0.3942313}, 's3': {'ax': 4.288015, 'ay': -0.1053449, 'wz': 0.2279587, 'az': -7.364564, 'wx': -0.01398928, 'wy': 0.4068882}, 's1': {'ax': 39593, 'ay': 39449, 'wz': 39609, 'az': 39385, 'wx': 39945, 'wy': 39769}}","{'pitch': 2.65, 'roll': -1.95, 'yaw': 2.82, 'wx': -211, 'wy': 129, 'wz': 89, 'ax': 82, 'ay': 30, 'az': 533}"
"{'time': 1343.705, 's2': {'ax': 4.898537, 'ay': -0.4955997, 'wz': 0.466709, 'az': -7.36217, 'wx': -0.06834763, 'wy': 0.4429939}, 's3': {'ax': 4.900931, 'ay': -0.002394202, 'wz': 0.4773675, 'az': -7.534553, 'wx': -0.06981317, 'wy': 0.4408622}, 's1': {'ax': 40425, 'ay': 40473, 'wz': 40761, 'az': 40457, 'wx': 41082, 'wy': 40729}}","{'pitch': 2.19, 'roll': -1.8, 'yaw': 2.8, 'wx': -230, 'wy': 76, 'wz': 14, 'ax': 75, 'ay': 7, 'az': 469}"
"{'time': 1343.725, 's2': {'ax': 4.249708, 'ay': -0.1963245, 'wz': 0.7843323, 'az': -10.03889, 'wx': -0.2729908, 'wy': 0.3665192}, 's3': {'ax': 4.058172, 'ay': -0.1747767, 'wz': 0.7758056, 'az': -10.12508, 'wx': -0.2735238, 'wy': 0.3409388}, 's1': {'ax': 39033, 'ay': 38777, 'wz': 39113, 'az': 38825, 'wx': 39401, 'wy': 39177}}","{'pitch': 1.71, 'roll': -1.89, 'yaw': 2.89, 'wx': -238, 'wy': -46, 'wz': -34, 'ax': 43, 'ay': -36, 'az': 454}"
