time,s2,s3,s1
70.191,"{'ax': -73, 'ay': 127, 'wz': 14140, 'az': -217, 'wx': -8196, 'wy': -4136}","{'ax': -202, 'ay': 110, 'wz': 14328, 'az': -217, 'wx': -8324, 'wy': -4324}","{'ax': 11954, 'ay': 12274, 'wz': 11618, 'az': 12531, 'wx': 10466, 'wy': 10994}"
70.211,"{'ax': -370, 'ay': 255, 'wz': 14188, 'az': -13, 'wx': -588, 'wy': -4132}","{'ax': -353, 'ay': 249, 'wz': 14120, 'az': -13, 'wx': -540, 'wy': -4116}","{'ax': 11826, 'ay': 12339, 'wz': 11490, 'az': 12643, 'wx': 10578, 'wy': 11058}"
70.231,"{'ax': -66, 'ay': 45, 'wz': 14232, 'az': -1, 'wx': -408, 'wy': -4488}","{'ax': -65, 'ay': -1, 'wz': 14268, 'az': -3, 'wx': -408, 'wy': -4496}","{'ax': 12034, 'ay': 12323, 'wz': 11666, 'az': 12579, 'wx': 10530, 'wy': 11042}"
70.271,"{'ax': 615, 'ay': -75, 'wz': 13996, 'az': -138, 'wx': -388, 'wy': -4244}","{'ax': 637, 'ay': -65, 'wz': 14324, 'az': -129, 'wx': -412, 'wy': -4104}","{'ax': 11906, 'ay': 12226, 'wz': 11538, 'az': 12499, 'wx': 10610, 'wy': 11154}"
70.291,"{'ax': 907, 'ay': -129, 'wz': 14056, 'az': -74, 'wx': -516, 'wy': -4364}","{'ax': 887, 'ay': -129, 'wz': 14076, 'az': -153, 'wx': -524, 'wy': -4540}","{'ax': 11938, 'ay': 12258, 'wz': 11378, 'az': 12531, 'wx': 10482, 'wy': 10978}"
70.311,"{'ax': -7, 'ay': -3, 'wz': 14128, 'az': -161, 'wx': -8200, 'wy': -4116}","{'ax': -9, 'ay': 31, 'wz': 14320, 'az': -163, 'wx': -8212, 'wy': -4292}","{'ax': 11906, 'ay': 12323, 'wz': 11410, 'az': 12579, 'wx': 10530, 'wy': 10994}"
70.331,"{'ax': -175, 'ay': 89, 'wz': 14008, 'az': -35, 'wx': -8212, 'wy': -4172}","{'ax': -133, 'ay': 127, 'wz': 14008, 'az': -37, 'wx': -8212, 'wy': -4172}","{'ax': 11906, 'ay': 12226, 'wz': 11570, 'az': 12499, 'wx': 10482, 'wy': 11170}"
70.351,"{'ax': -289, 'ay': 87, 'wz': 14220, 'az': -135, 'wx': -516, 'wy': -4100}","{'ax': -295, 'ay': -1, 'wz': 14188, 'az': -65, 'wx': -468, 'wy': -4356}","{'ax': 11890, 'ay': 12210, 'wz': 11522, 'az': 12675, 'wx': 10658, 'wy': 11122}"
70.371,"{'ax': -274, 'ay': 123, 'wz': 14204, 'az': -33, 'wx': -660, 'wy': -4148}","{'ax': -257, 'ay': 123, 'wz': 14076, 'az': -129, 'wx': -196, 'wy': -4260}","{'ax': 12034, 'ay': 12307, 'wz': 11426, 'az': 12563, 'wx': 10578, 'wy': 11010}"
70.391,"{'ax': -129, 'ay': -5, 'wz': 13688, 'az': -1, 'wx': -12, 'wy': -4184}","{'ax': -130, 'ay': -13, 'wz': 13820, 'az': -37, 'wx': -24, 'wy': -4100}","{'ax': 11778, 'ay': 12098, 'wz': 11410, 'az': 12643, 'wx': 10530, 'wy': 10994}"
70.411,"{'ax': -257, 'ay': -1, 'wz': 14268, 'az': -193, 'wx': -4, 'wy': -4112}","{'ax': -257, 'ay': -1, 'wz': 14044, 'az': -193, 'wx': -68, 'wy': -4112}","{'ax': 11922, 'ay': 12210, 'wz': 11554, 'az': 12483, 'wx': 10434, 'wy': 11074}"
70.431,"{'ax': -385, 'ay': 9, 'wz': 14332, 'az': -17, 'wx': -284, 'wy': -4392}","{'ax': -403, 'ay': -17, 'wz': 14076, 'az': -31, 'wx': -292, 'wy': -4388}","{'ax': 11842, 'ay': 12162, 'wz': 11474, 'az': 12627, 'wx': 10610, 'wy': 11074}"
70.451,"{'ax': -169, 'ay': -13, 'wz': 14324, 'az': 319, 'wx': -516, 'wy': -4336}","{'ax': -133, 'ay': -3, 'wz': 14324, 'az': 319, 'wx': -604, 'wy': -4292}","{'ax': 11842, 'ay': 12307, 'wz': 11474, 'az': 12659, 'wx': 10610, 'wy': 11058}"
70.471,"{'ax': 767, 'ay': -258, 'wz': 14316, 'az': -2, 'wx': -8196, 'wy': -4164}","{'ax': 766, 'ay': -263, 'wz': 13624, 'az': 191, 'wx': -8324, 'wy': -4364}","{'ax': 11986, 'ay': 12291, 'wz': 11522, 'az': 12531, 'wx': 10498, 'wy': 10978}"
70.491,"{'ax': 885, 'ay': -417, 'wz': 14332, 'az': -66, 'wx': -8228, 'wy': -4356}","{'ax': 885, 'ay': -410, 'wz': 14332, 'az': -66, 'wx': -8228, 'wy': -4356}","{'ax': 11906, 'ay': 12210, 'wz': 11554, 'az': 12483, 'wx': 10418, 'wy': 10914}"
70.511,"{'ax': 1598, 'ay': -274, 'wz': 14136, 'az': -3, 'wx': -268, 'wy': -4228}","{'ax': 1594, 'ay': -259, 'wz': 14012, 'az': -14, 'wx': -260, 'wy': -4228}","{'ax': 11778, 'ay': 12323, 'wz': 11394, 'az': 12595, 'wx': 10514, 'wy': 10994}"
70.531,"{'ax': 1579, 'ay': -371, 'wz': 13988, 'az': 191, 'wx': -132, 'wy': -4116}","{'ax': -257, 'ay': -257, 'wz': -258, 'az': -257, 'wx': -514, 'wy': -2}","{'ax': 11826, 'ay': 12130, 'wz': 11474, 'az': 12643, 'wx': 10594, 'wy': 11074}"
70.551,"{'ax': 1599, 'ay': -131, 'wz': 14228, 'az': 169, 'wx': -260, 'wy': -4356}","{'ax': 1663, 'ay': -37, 'wz': 14312, 'az': 174, 'wx': -304, 'wy': -4360}","{'ax': 11842, 'ay': 12178, 'wz': 11490, 'az': 12643, 'wx': 10674, 'wy': 11106}"
70.571,"{'ax': 894, 'ay': -8, 'wz': 14332, 'az': -35, 'wx': -4, 'wy': -4264}","{'ax': 886, 'ay': -100, 'wz': 14332, 'az': -3, 'wx': -4, 'wy': -4232}","{'ax': 11858, 'ay': 12178, 'wz': 11506, 'az': 12451, 'wx': 10418, 'wy': 11106}"
70.591,"{'ax': 927, 'ay': 94, 'wz': 14324, 'az': -49, 'wx': -276, 'wy': -4256}","{'ax': 994, 'ay': -1, 'wz': 14284, 'az': -34, 'wx': -324, 'wy': -4228}","{'ax': 11762, 'ay': 12178, 'wz': 11394, 'az': 12595, 'wx': 10514, 'wy': 10962}"
70.611,"{'ax': 879, 'ay': 107, 'wz': 16380, 'az': -49, 'wx': -284, 'wy': -4116}","{'ax': 875, 'ay': 125, 'wz': 14420, 'az': -141, 'wx': -260, 'wy': -4100}","{'ax': 11906, 'ay': 12194, 'wz': 11554, 'az': 12483, 'wx': 10402, 'wy': 10978}"
70.631,"{'ax': 759, 'ay': 223, 'wz': 14308, 'az': -9, 'wx': -100, 'wy': -348}","{'ax': 676, 'ay': 238, 'wz': 14312, 'az': -10, 'wx': -264, 'wy': -456}","{'ax': 11986, 'ay': 12274, 'wz': 11410, 'az': 12547, 'wx': 10514, 'wy': 10962}"
70.651,"{'ax': 573, 'ay': 188, 'wz': 14164, 'az': -1, 'wx': -324, 'wy': -4104}","{'ax': 571, 'ay': 188, 'wz': 14172, 'az': -3, 'wx': -324, 'wy': -4100}","{'ax': 11794, 'ay': 12291, 'wz': 11426, 'az': 12627, 'wx': 10578, 'wy': 11042}"
70.671,"{'ax': 619, 'ay': 249, 'wz': 14332, 'az': -1, 'wx': -308, 'wy': -4424}","{'ax': 635, 'ay': 249, 'wz': 14332, 'az': -1, 'wx': -308, 'wy': -4424}","{'ax': 11794, 'ay': 12162, 'wz': 11426, 'az': 12643, 'wx': 10578, 'wy': 11042}"
70.691,"{'ax': 735, 'ay': 510, 'wz': 14236, 'az': 369, 'wx': -464, 'wy': -4404}","{'ax': 767, 'ay': 302, 'wz': 14300, 'az': 382, 'wx': -452, 'wy': -4380}","{'ax': 11938, 'ay': 12258, 'wz': 11346, 'az': 12499, 'wx': 10418, 'wy': 10914}"
70.711,"{'ax': -13, 'ay': 310, 'wz': 14332, 'az': 303, 'wx': -8236, 'wy': -4364}","{'ax': -33, 'ay': 311, 'wz': 14316, 'az': 246, 'wx': -8228, 'wy': -4372}","{'ax': 11762, 'ay': 12130, 'wz': 11394, 'az': 12595, 'wx': 10530, 'wy': 10962}"
70.731,"{'ax': -12, 'ay': 511, 'wz': 14204, 'az': -11, 'wx': -8456, 'wy': -4372}","{'ax': -11, 'ay': 511, 'wz': 14164, 'az': -21, 'wx': -8228, 'wy': -4364}","{'ax': 11826, 'ay': 12162, 'wz': 11474, 'az': 12435, 'wx': 10546, 'wy': 11074}"
70.751,"{'ax': 634, 'ay': 186, 'wz': 14328, 'az': -35, 'wx': -8456, 'wy': -4116}","{'ax': 634, 'ay': 188, 'wz': 14324, 'az': -44, 'wx': -8460, 'wy': -4100}","{'ax': 11826, 'ay': 12178, 'wz': 11474, 'az': 12659, 'wx': 10594, 'wy': 11058}"
70.771,"{'ax': -1, 'ay': 175, 'wz': 14332, 'az': -3, 'wx': -8264, 'wy': -4320}","{'ax': -25, 'ay': 160, 'wz': 14308, 'az': -11, 'wx': -8268, 'wy': -4292}","{'ax': 11922, 'ay': 12210, 'wz': 11554, 'az': 12483, 'wx': 10450, 'wy': 11090}"
70.791,"{'ax': -225, 'ay': 119, 'wz': 14300, 'az': -513, 'wx': -804, 'wy': -4136}","{'ax': -193, 'ay': 103, 'wz': 14140, 'az': -515, 'wx': -740, 'wy': -4236}","{'ax': 11970, 'ay': 12258, 'wz': 11346, 'az': 12515, 'wx': 10418, 'wy': 10914}"
70.811,"{'ax': -130, 'ay': 190, 'wz': 14204, 'az': -530, 'wx': -260, 'wy': -4100}","{'ax': -144, 'ay': 221, 'wz': 14172, 'az': -545, 'wx': -272, 'wy': -4372}","{'ax': 11858, 'ay': 12178, 'wz': 11506, 'az': 12451, 'wx': 10386, 'wy': 11074}"
70.831,"{'ax': -333, 'ay': 159, 'wz': 14324, 'az': -5, 'wx': -148, 'wy': -4372}","{'ax': -345, 'ay': 159, 'wz': 14332, 'az': -5, 'wx': -152, 'wy': -4372}","{'ax': 11778, 'ay': 12339, 'wz': 11394, 'az': 12579, 'wx': 10482, 'wy': 10962}"
70.851,"{'ax': -396, 'ay': 179, 'wz': 14076, 'az': -5, 'wx': -268, 'wy': -4420}","{'ax': -269, 'ay': 120, 'wz': 14188, 'az': -243, 'wx': -276, 'wy': -4432}","{'ax': 11842, 'ay': 12355, 'wz': 11442, 'az': 12627, 'wx': 10546, 'wy': 11026}"
70.871,"{'ax': -149, 'ay': -9, 'wz': 13776, 'az': -49, 'wx': -296, 'wy': -4484}","{'ax': -147, 'ay': -2, 'wz': 13784, 'az': -35, 'wx': -296, 'wy': -4364}","{'ax': 11890, 'ay': 12194, 'wz': 11538, 'az': 12483, 'wx': 10434, 'wy': 11138}"
70.891,"{'ax': -99, 'ay': -18, 'wz': 13964, 'az': -43, 'wx': -532, 'wy': -4180}","{'ax': -97, 'ay': -1, 'wz': 14324, 'az': -65, 'wx': -412, 'wy': -4368}","{'ax': 11794, 'ay': 12130, 'wz': 11458, 'az': 12419, 'wx': 10514, 'wy': 11026}"
70.911,"{'ax': -1, 'ay': -5, 'wz': 14120, 'az': -19, 'wx': -280, 'wy': -4428}","{'ax': -5, 'ay': -1, 'wz': 14220, 'az': -25, 'wx': -280, 'wy': -4428}","{'ax': 11794, 'ay': 12114, 'wz': 11426, 'az': 12451, 'wx': 10530, 'wy': 10994}"
70.931,"{'ax': 499, 'ay': 59, 'wz': 14320, 'az': -1, 'wx': -28, 'wy': -4360}","{'ax': -47, 'ay': 58, 'wz': 14332, 'az': -17, 'wx': -4, 'wy': -4376}","{'ax': 11778, 'ay': 12355, 'wz': 11410, 'az': 12611, 'wx': 10530, 'wy': 11010}"
70.951,"{'ax': -257, 'ay': 141, 'wz': 14128, 'az': -137, 'wx': -396, 'wy': -4228}","{'ax': -262, 'ay': 159, 'wz': 14092, 'az': -139, 'wx': -548, 'wy': -4100}","{'ax': 11810, 'ay': 12355, 'wz': 11426, 'az': 12611, 'wx': 10546, 'wy': 11010}"
70.971,"{'ax': -161, 'ay': -66, 'wz': 14076, 'az': -69, 'wx': -388, 'wy': -4156}","{'ax': -169, 'ay': -94, 'wz': 14072, 'az': -134, 'wx': -276, 'wy': -4376}","{'ax': 11810, 'ay': 12162, 'wz': 11410, 'az': 12627, 'wx': 10546, 'wy': 11010}"
70.991,"{'ax': 556, 'ay': -260, 'wz': 14036, 'az': -17, 'wx': -312, 'wy': -4452}","{'ax': 575, 'ay': -258, 'wz': 14044, 'az': -1, 'wx': -396, 'wy': -4484}","{'ax': 11874, 'ay': 12178, 'wz': 11506, 'az': 12451, 'wx': 10370, 'wy': 11058}"
71.011,"{'ax': 749, 'ay': -260, 'wz': 14140, 'az': -41, 'wx': -268, 'wy': -4356}","{'ax': 743, 'ay': -260, 'wz': 14188, 'az': -35, 'wx': -140, 'wy': -4412}","{'ax': 11922, 'ay': 12210, 'wz': 11554, 'az': 12483, 'wx': 10370, 'wy': 10882}"
71.031,"{'ax': -146, 'ay': 251, 'wz': 14220, 'az': -49, 'wx': -68, 'wy': -4356}","{'ax': -135, 'ay': 253, 'wz': 14300, 'az': -41, 'wx': -4, 'wy': -4356}","{'ax': 11874, 'ay': 12194, 'wz': 11522, 'az': 12451, 'wx': 10402, 'wy': 11122}"
71.051,"{'ax': -35, 'ay': 103, 'wz': 14260, 'az': -1, 'wx': -356, 'wy': -4172}","{'ax': -1, 'ay': 87, 'wz': 14324, 'az': -19, 'wx': -260, 'wy': -4196}","{'ax': 11826, 'ay': 12162, 'wz': 11490, 'az': 12451, 'wx': 10642, 'wy': 11090}"
71.071,"{'ax': -81, 'ay': 255, 'wz': 14196, 'az': -9, 'wx': -588, 'wy': -4236}","{'ax': -89, 'ay': 255, 'wz': 14196, 'az': -2, 'wx': -588, 'wy': -4236}","{'ax': 11778, 'ay': 12323, 'wz': 11394, 'az': 12579, 'wx': 10514, 'wy': 10978}"
71.091,"{'ax': -251, 'ay': 247, 'wz': 14272, 'az': -147, 'wx': -8228, 'wy': -4340}","{'ax': -250, 'ay': 153, 'wz': 14328, 'az': -165, 'wx': -8196, 'wy': -4132}","{'ax': 11842, 'ay': 12274, 'wz': 11330, 'az': 12499, 'wx': 10450, 'wy': 10914}"
71.111,"{'ax': -330, 'ay': 211, 'wz': 14320, 'az': -10, 'wx': -8200, 'wy': -4100}","{'ax': -305, 'ay': 123, 'wz': 14308, 'az': -18, 'wx': -8196, 'wy': -4356}","{'ax': 11810, 'ay': 12130, 'wz': 11442, 'az': 12403, 'wx': 10290, 'wy': 11042}"
71.131,"{'ax': -17, 'ay': 36, 'wz': 14076, 'az': -1, 'wx': -8236, 'wy': -4132}","{'ax': -485, 'ay': 38, 'wz': 14068, 'az': -2, 'wx': -8228, 'wy': -4356}","{'ax': 11938, 'ay': 12242, 'wz': 11458, 'az': 12499, 'wx': 10450, 'wy': 10914}"
71.151,"{'ax': -451, 'ay': -3, 'wz': 14168, 'az': -193, 'wx': -8264, 'wy': -4360}","{'ax': -451, 'ay': -20, 'wz': 14188, 'az': -210, 'wx': -8260, 'wy': -4136}","{'ax': 11842, 'ay': 12194, 'wz': 11506, 'az': 12435, 'wx': 10418, 'wy': 11090}"
71.171,"{'ax': -335, 'ay': -2, 'wz': 14236, 'az': -1, 'wx': -416, 'wy': -4452}","{'ax': -325, 'ay': -2, 'wz': 14276, 'az': -57, 'wx': -448, 'wy': -4456}","{'ax': 11858, 'ay': 12162, 'wz': 11538, 'az': 12435, 'wx': 10402, 'wy': 11090}"
71.191,"{'ax': -387, 'ay': 127, 'wz': 14156, 'az': -277, 'wx': -196, 'wy': -4408}","{'ax': -385, 'ay': 114, 'wz': 14332, 'az': -11, 'wx': -140, 'wy': -4368}","{'ax': 11874, 'ay': 12162, 'wz': 11490, 'az': 12435, 'wx': 10354, 'wy': 10818}"
71.211,"{'ax': -417, 'ay': 143, 'wz': 14320, 'az': -18, 'wx': -4, 'wy': -4556}","{'ax': -422, 'ay': 189, 'wz': 14288, 'az': -10, 'wx': -172, 'wy': -4100}","{'ax': 11730, 'ay': 12066, 'wz': 11362, 'az': 12387, 'wx': 10466, 'wy': 10978}"
71.231,"{'ax': -26, 'ay': 124, 'wz': 14200, 'az': -276, 'wx': -292, 'wy': -4616}","{'ax': -69, 'ay': 127, 'wz': 14192, 'az': -262, 'wx': -300, 'wy': -4616}","{'ax': 11794, 'ay': 12114, 'wz': 11410, 'az': 12403, 'wx': 10498, 'wy': 11010}"
71.251,"{'ax': -129, 'ay': -98, 'wz': 13692, 'az': -193, 'wx': -332, 'wy': -4396}","{'ax': -133, 'ay': -97, 'wz': 13692, 'az': -194, 'wx': -332, 'wy': -4396}","{'ax': 11842, 'ay': 12178, 'wz': 11490, 'az': 12435, 'wx': 10402, 'wy': 11074}"
71.271,"{'ax': -123, 'ay': -65, 'wz': 14328, 'az': -133, 'wx': -516, 'wy': -4372}","{'ax': -129, 'ay': -5, 'wz': 14320, 'az': -131, 'wx': -452, 'wy': -4364}","{'ax': 11938, 'ay': 12242, 'wz': 11362, 'az': 12499, 'wx': 10434, 'wy': 10914}"
71.291,"{'ax': -385, 'ay': 123, 'wz': 14260, 'az': -205, 'wx': -580, 'wy': -4372}","{'ax': -407, 'ay': 111, 'wz': 14204, 'az': -1, 'wx': -584, 'wy': -4372}","{'ax': 11906, 'ay': 12210, 'wz': 11282, 'az': 12467, 'wx': 10370, 'wy': 10882}"
71.311,"{'ax': -18, 'ay': 253, 'wz': 14268, 'az': -1, 'wx': -260, 'wy': -4376}","{'ax': -1, 'ay': 205, 'wz': 14136, 'az': -3, 'wx': -288, 'wy': -4384}","{'ax': 11746, 'ay': 12098, 'wz': 11410, 'az': 12355, 'wx': 10402, 'wy': 10978}"
71.331,"{'ax': -238, 'ay': -197, 'wz': 13816, 'az': -2, 'wx': -292, 'wy': -4452}","{'ax': -249, 'ay': -207, 'wz': 13720, 'az': -210, 'wx': -292, 'wy': -4388}","{'ax': 11762, 'ay': 12291, 'wz': 11378, 'az': 12547, 'wx': 10466, 'wy': 10930}"
71.351,"{'ax': -73, 'ay': -195, 'wz': 14252, 'az': -65, 'wx': -328, 'wy': -4356}","{'ax': -65, 'ay': -134, 'wz': 14204, 'az': -69, 'wx': -388, 'wy': -4356}","{'ax': 11890, 'ay': 12210, 'wz': 11554, 'az': 12483, 'wx': 10418, 'wy': 11074}"
71.371,"{'ax': -401, 'ay': 46, 'wz': 14300, 'az': -65, 'wx': -292, 'wy': -4484}","{'ax': -385, 'ay': 117, 'wz': 14332, 'az': -69, 'wx': -260, 'wy': -4484}","{'ax': 11762, 'ay': 12291, 'wz': 11330, 'az': 12547, 'wx': 10434, 'wy': 10914}"
71.391,"{'ax': -7, 'ay': 215, 'wz': 13768, 'az': -3, 'wx': -224, 'wy': -4628}","{'ax': -92, 'ay': 127, 'wz': 13820, 'az': -21, 'wx': -84, 'wy': -4100}","{'ax': 11874, 'ay': 12258, 'wz': 11314, 'az': 12499, 'wx': 10370, 'wy': 10866}"
71.411,"{'ax': -211, 'ay': 45, 'wz': 13644, 'az': -3, 'wx': -76, 'wy': -4100}","{'ax': -195, 'ay': 61, 'wz': 13644, 'az': -3, 'wx': -76, 'wy': -4100}","{'ax': 11906, 'ay': 12226, 'wz': 11266, 'az': 12483, 'wx': 10338, 'wy': 10834}"
71.431,"{'ax': 503, 'ay': 63, 'wz': 14332, 'az': -174, 'wx': -8, 'wy': -4488}","{'ax': -17, 'ay': 103, 'wz': 14316, 'az': -169, 'wx': -4, 'wy': -4484}","{'ax': 11762, 'ay': 12098, 'wz': 11378, 'az': 12371, 'wx': 10498, 'wy': 10994}"
71.451,"{'ax': -449, 'ay': 251, 'wz': 14332, 'az': -51, 'wx': -24, 'wy': -4500}","{'ax': -453, 'ay': 245, 'wz': 14320, 'az': -19, 'wx': -196, 'wy': -4484}","{'ax': 11826, 'ay': 12162, 'wz': 11458, 'az': 12435, 'wx': 10418, 'wy': 11042}"
71.471,"{'ax': -97, 'ay': 187, 'wz': 13676, 'az': 269, 'wx': -404, 'wy': -4100}","{'ax': -68, 'ay': 151, 'wz': 14324, 'az': 305, 'wx': -428, 'wy': -4124}","{'ax': 11810, 'ay': 12146, 'wz': 11458, 'az': 12419, 'wx': 10306, 'wy': 11042}"
71.491,"{'ax': -125, 'ay': -130, 'wz': 13732, 'az': -17, 'wx': -8368, 'wy': -4740}","{'ax': -105, 'ay': -130, 'wz': 13692, 'az': -33, 'wx': -8328, 'wy': -4660}","{'ax': 11858, 'ay': 12178, 'wz': 11410, 'az': 12435, 'wx': 10306, 'wy': 10802}"
71.511,"{'ax': 551, 'ay': -35, 'wz': 13988, 'az': -201, 'wx': -8212, 'wy': -4508}","{'ax': -21, 'ay': -10, 'wz': 14132, 'az': -152, 'wx': -8228, 'wy': -4428}","{'ax': 11746, 'ay': 12066, 'wz': 11346, 'az': 12355, 'wx': 10386, 'wy': 10930}"
71.531,"{'ax': -7, 'ay': -10, 'wz': 14260, 'az': -81, 'wx': -404, 'wy': -4484}","{'ax': -17, 'ay': -1, 'wz': 14328, 'az': -67, 'wx': -484, 'wy': -4408}","{'ax': 11794, 'ay': 12114, 'wz': 11410, 'az': 12387, 'wx': 10306, 'wy': 10898}"
71.551,"{'ax': -385, 'ay': 511, 'wz': 14332, 'az': -23, 'wx': -88, 'wy': -4180}","{'ax': -391, 'ay': 503, 'wz': 14332, 'az': -5, 'wx': -260, 'wy': -4120}","{'ax': 11858, 'ay': 12194, 'wz': 11506, 'az': 12451, 'wx': 10354, 'wy': 10930}"
71.571,"{'ax': -195, 'ay': 197, 'wz': 13816, 'az': -33, 'wx': -216, 'wy': -4172}","{'ax': -193, 'ay': 199, 'wz': 13816, 'az': -35, 'wx': -216, 'wy': -4172}","{'ax': 11922, 'ay': 12242, 'wz': 11330, 'az': 12499, 'wx': 10370, 'wy': 10866}"
71.591,"{'ax': -70, 'ay': 254, 'wz': 13996, 'az': -109, 'wx': -36, 'wy': -4116}","{'ax': -68, 'ay': 186, 'wz': 13996, 'az': -106, 'wx': -36, 'wy': -4116}","{'ax': 11682, 'ay': 12226, 'wz': 11282, 'az': 12499, 'wx': 10338, 'wy': 10834}"
71.611,"{'ax': -105, 'ay': 111, 'wz': 14332, 'az': 382, 'wx': -420, 'wy': -4132}","{'ax': -101, 'ay': 122, 'wz': 14044, 'az': 375, 'wx': -488, 'wy': -4100}","{'ax': 11714, 'ay': 12050, 'wz': 11330, 'az': 12323, 'wx': 10402, 'wy': 10898}"
71.631,"{'ax': -257, 'ay': 132, 'wz': 14072, 'az': 204, 'wx': -772, 'wy': -4260}","{'ax': -210, 'ay': 159, 'wz': 14140, 'az': -37, 'wx': -660, 'wy': -4356}","{'ax': 11906, 'ay': 12210, 'wz': 11266, 'az': 12483, 'wx': 10354, 'wy': 10834}"
71.651,"{'ax': -85, 'ay': 79, 'wz': 13808, 'az': 326, 'wx': -644, 'wy': -4364}","{'ax': -69, 'ay': 106, 'wz': 14260, 'az': 245, 'wx': -676, 'wy': -4524}","{'ax': 11842, 'ay': 12178, 'wz': 11490, 'az': 12419, 'wx': 10338, 'wy': 11026}"
71.671,"{'ax': 607, 'ay': -17, 'wz': 14036, 'az': -3, 'wx': -8328, 'wy': -4488}","{'ax': 639, 'ay': -21, 'wz': 13908, 'az': -83, 'wx': -8292, 'wy': -4500}","{'ax': 11746, 'ay': 12242, 'wz': 11314, 'az': 12515, 'wx': 10402, 'wy': 10850}"
71.691,"{'ax': -11, 'ay': -65, 'wz': 14308, 'az': -162, 'wx': -544, 'wy': -4104}","{'ax': -82, 'ay': -73, 'wz': 14320, 'az': -138, 'wx': -584, 'wy': -4116}","{'ax': 11874, 'ay': 12178, 'wz': 11250, 'az': 12451, 'wx': 10322, 'wy': 10818}"
71.711,"{'ax': -2, 'ay': -129, 'wz': 14284, 'az': -131, 'wx': -532, 'wy': -4108}","{'ax': -1, 'ay': -145, 'wz': 14328, 'az': -65, 'wx': -396, 'wy': -4100}","{'ax': 11762, 'ay': 12098, 'wz': 11378, 'az': 12355, 'wx': 10226, 'wy': 10914}"
71.731,"{'ax': 570, 'ay': -2, 'wz': 14124, 'az': -139, 'wx': -8196, 'wy': -4168}","{'ax': 636, 'ay': -2, 'wz': 14036, 'az': -129, 'wx': -524, 'wy': -4132}","{'ax': 11698, 'ay': 12050, 'wz': 11314, 'az': 12547, 'wx': 10402, 'wy': 10898}"
71.751,"{'ax': 737, 'ay': -226, 'wz': 13788, 'az': -170, 'wx': -8196, 'wy': -4116}","{'ax': 643, 'ay': -227, 'wz': 13788, 'az': -161, 'wx': -8196, 'wy': -4116}","{'ax': 11858, 'ay': 12242, 'wz': 11298, 'az': 12499, 'wx': 10418, 'wy': 10866}"
71.771,"{'ax': 827, 'ay': -169, 'wz': 13628, 'az': -5, 'wx': -8276, 'wy': -4264}","{'ax': 827, 'ay': -170, 'wz': 14268, 'az': -19, 'wx': -8200, 'wy': -4264}","{'ax': 11714, 'ay': 12066, 'wz': 11330, 'az': 12515, 'wx': 10450, 'wy': 10930}"
71.791,"{'ax': 1738, 'ay': -257, 'wz': 13816, 'az': -1, 'wx': -260, 'wy': -4116}","{'ax': 1755, 'ay': -289, 'wz': 13820, 'az': -23, 'wx': -276, 'wy': -4100}","{'ax': 11650, 'ay': 12226, 'wz': 11250, 'az': 12483, 'wx': 10338, 'wy': 10834}"
71.811,"{'ax': 1911, 'ay': -274, 'wz': 14332, 'az': -133, 'wx': -276, 'wy': -4376}","{'ax': 1895, 'ay': -259, 'wz': 14260, 'az': -1, 'wx': -76, 'wy': -4428}","{'ax': 11810, 'ay': 12114, 'wz': 11234, 'az': 12403, 'wx': 10242, 'wy': 10754}"
71.831,"{'ax': 927, 'ay': -10, 'wz': 16376, 'az': -5, 'wx': -4, 'wy': -4104}","{'ax': 1023, 'ay': -25, 'wz': 16316, 'az': -1, 'wx': -24, 'wy': -4112}","{'ax': 11666, 'ay': 12242, 'wz': 11266, 'az': 12483, 'wx': 10354, 'wy': 10834}"
71.851,"{'ax': 911, 'ay': -21, 'wz': 14192, 'az': -7, 'wx': -200, 'wy': -408}","{'ax': 912, 'ay': -65, 'wz': 14188, 'az': -1, 'wx': -388, 'wy': -408}","{'ax': 11762, 'ay': 12098, 'wz': 11394, 'az': 12371, 'wx': 10370, 'wy': 10978}"
71.871,"{'ax': 831, 'ay': 127, 'wz': 16284, 'az': -1, 'wx': -636, 'wy': -84}","{'ax': 815, 'ay': 115, 'wz': 16324, 'az': -2, 'wx': -716, 'wy': -332}","{'ax': 11682, 'ay': 12066, 'wz': 11298, 'az': 12483, 'wx': 10418, 'wy': 10882}"
71.891,"{'ax': -17, 'ay': -1, 'wz': 16376, 'az': -79, 'wx': -580, 'wy': -388}","{'ax': -21, 'ay': -103, 'wz': 14460, 'az': -1, 'wx': -516, 'wy': -396}","{'ax': 11650, 'ay': 12050, 'wz': 11266, 'az': 12515, 'wx': 10338, 'wy': 10834}"
71.911,"{'ax': -293, 'ay': 47, 'wz': 16088, 'az': -265, 'wx': -8196, 'wy': -4164}","{'ax': -290, 'ay': 43, 'wz': 16092, 'az': -265, 'wx': -8196, 'wy': -4100}","{'ax': 11794, 'ay': 12114, 'wz': 11394, 'az': 12371, 'wx': 10242, 'wy': 10722}"
71.931,"{'ax': -513, 'ay': 127, 'wz': 14252, 'az': -98, 'wx': -388, 'wy': -4372}","{'ax': -3, 'ay': 83, 'wz': 14188, 'az': -67, 'wx': -388, 'wy': -4376}","{'ax': 11666, 'ay': 12178, 'wz': 11250, 'az': 12403, 'wx': 10322, 'wy': 10818}"
