time,MRU1,MRU2
1.819761,"{'ax': -2768, 'ay': -484, 'az': 14792, 'gx': 617, 'gy': -1040, 'gz': -517}","{'ax': 0.120605, 'ay': 0.023926, 'az': -1.009766, 'gx': -7.202148, 'gy': 2.319336, 'gz': 1.77002}"
1.835936,"{'ax': -2624, 'ay': -272, 'az': 15320, 'gx': 1416, 'gy': -1194, 'gz': -94}","{'ax': 0.118652, 'ay': 0.01416, 'az': -1.032715, 'gx': -12.51221, 'gy': 4.455566, 'gz': -1.281738}"
1.852087,"{'ax': -2800, 'ay': -376, 'az': 15732, 'gx': 1704, 'gy': -1602, 'gz': 207}","{'ax': 0.12207, 'ay': 0.02002, 'az': -1.033691, 'gx': -14.89258, 'gy': 7.263184, 'gz': -3.234863}"
1.86826,"{'ax': -3128, 'ay': -352, 'az': 16096, 'gx': 1723, 'gy': -1587, 'gz': 316}","{'ax': 0.130371, 'ay': 0.016113, 'az': -1.03418, 'gx': -14.46533, 'gy': 6.103516, 'gz': -3.90625}"
1.884433,"{'ax': -3384, 'ay': -448, 'az': 15964, 'gx': 1424, 'gy': -1274, 'gz': 275}","{'ax': 0.135742, 'ay': 0.019043, 'az': -1.038086, 'gx': -12.20703, 'gy': 3.967285, 'gz': -3.479004}"
1.900619,"{'ax': -3540, 'ay': -368, 'az': 16096, 'gx': 1044, 'gy': -683, 'gz': 70}","{'ax': 0.143066, 'ay': 0.015137, 'az': -1.020508, 'gx': -8.544922, 'gy': -0.610352, 'gz': -1.953125}"
1.916823,"{'ax': -3516, 'ay': -204, 'az': 16180, 'gx': 340, 'gy': -285, 'gz': -335}","{'ax': 0.138672, 'ay': 0.006348, 'az': -1.030762, 'gx': -3.356934, 'gy': -4.333496, 'gz': 0.793457}"
1.933022,"{'ax': -3032, 'ay': -28, 'az': 16052, 'gx': 26, 'gy': 482, 'gz': -479}","{'ax': 0.127441, 'ay': -0.001953, 'az': -1.043945, 'gx': -1.647949, 'gy': -9.765625, 'gz': 0.854492}"
1.949257,"{'ax': -3032, 'ay': 24, 'az': 16368, 'gx': 43, 'gy': 333, 'gz': -229}","{'ax': 0.132324, 'ay': -0.008301, 'az': -1.071289, 'gx': -1.77002, 'gy': -6.225586, 'gz': -0.732422}"
1.965465,"{'ax': -3332, 'ay': 100, 'az': 16580, 'gx': 110, 'gy': -1049, 'gz': -131}","{'ax': 0.143066, 'ay': -0.005371, 'az': -1.088379, 'gx': -2.441406, 'gy': 3.967285, 'gz': -1.647949}"
1.981655,"{'ax': -3212, 'ay': -212, 'az': 16260, 'gx': 326, 'gy': -1908, 'gz': -34}","{'ax': 0.134766, 'ay': 0.012695, 'az': -1.067383, 'gx': -4.333496, 'gy': 9.765625, 'gz': -2.075195}"
1.997843,"{'ax': -3236, 'ay': -392, 'az': 16056, 'gx': 383, 'gy': -1958, 'gz': -7}","{'ax': 0.129883, 'ay': 0.019531, 'az': -1.041016, 'gx': -4.699707, 'gy': 8.972168, 'gz': -1.89209}"
2.014034,"{'ax': -3116, 'ay': -444, 'az': 15892, 'gx': 276, 'gy': -1460, 'gz': -57}","{'ax': 0.123047, 'ay': 0.022461, 'az': -1.026367, 'gx': -3.356934, 'gy': 5.187988, 'gz': -1.403809}"
2.030303,"{'ax': -3108, 'ay': -544, 'az': 15768, 'gx': -141, 'gy': -732, 'gz': -255}","{'ax': 0.121094, 'ay': 0.029297, 'az': -1.007813, 'gx': 0.305176, 'gy': -0.610352, 'gz': -0.488281}"
2.046591,"{'ax': -3144, 'ay': -520, 'az': 15644, 'gx': -428, 'gy': -195, 'gz': -369}","{'ax': 0.132324, 'ay': 0.027344, 'az': -1.02002, 'gx': 2.258301, 'gy': -4.02832, 'gz': -0.061035}"
2.062869,"{'ax': -3156, 'ay': -504, 'az': 15812, 'gx': -509, 'gy': -435, 'gz': -362}","{'ax': 0.134277, 'ay': 0.023438, 'az': -1.029785, 'gx': 2.502441, 'gy': -1.647949, 'gz': -0.061035}"
2.079068,"{'ax': -2952, 'ay': -456, 'az': 15352, 'gx': -325, 'gy': -976, 'gz': -291}","{'ax': 0.123047, 'ay': 0.021973, 'az': -1.022949, 'gx': 0.915527, 'gy': 2.746582, 'gz': -0.427246}"
2.095241,"{'ax': -2752, 'ay': -488, 'az': 15148, 'gx': -135, 'gy': -1169, 'gz': -164}","{'ax': 0.115723, 'ay': 0.024414, 'az': -0.994629, 'gx': -0.793457, 'gy': 3.173828, 'gz': -1.464844}"
2.111503,"{'ax': -2952, 'ay': -548, 'az': 15076, 'gx': -2, 'gy': -870, 'gz': -119}","{'ax': 0.119141, 'ay': 0.030762, 'az': -0.995605, 'gx': -1.525879, 'gy': 0.854492, 'gz': -1.098633}"
2.127773,"{'ax': -3052, 'ay': -552, 'az': 15032, 'gx': 38, 'gy': -532, 'gz': -220}","{'ax': 0.121582, 'ay': 0.028809, 'az': -0.987305, 'gx': -1.708984, 'gy': -1.525879, 'gz': -0.610352}"
2.143981,"{'ax': -3072, 'ay': -388, 'az': 15500, 'gx': -56, 'gy': -197, 'gz': -322}","{'ax': 0.128906, 'ay': 0.020996, 'az': -1.005371, 'gx': -0.793457, 'gy': -4.333496, 'gz': -0.244141}"
2.160275,"{'ax': -3072, 'ay': -344, 'az': 15404, 'gx': -111, 'gy': -26, 'gz': -223}","{'ax': 0.139648, 'ay': 0.015137, 'az': -1.01709, 'gx': -0.244141, 'gy': -5.065918, 'gz': -0.976563}"
2.176538,"{'ax': -3576, 'ay': -452, 'az': 15836, 'gx': -273, 'gy': -434, 'gz': -164}","{'ax': 0.149902, 'ay': 0.021484, 'az': -1.041504, 'gx': 0.427246, 'gy': -0.671387, 'gz': -0.976563}"
2.192826,"{'ax': -3512, 'ay': -532, 'az': 15580, 'gx': -43, 'gy': -772, 'gz': -316}","{'ax': 0.145508, 'ay': 0.03125, 'az': -1.030273, 'gx': -1.281738, 'gy': 0.549316, 'gz': 0.244141}"
2.209056,"{'ax': -3384, 'ay': -672, 'az': 15448, 'gx': 135, 'gy': -659, 'gz': -390}","{'ax': 0.143066, 'ay': 0.030762, 'az': -1.027832, 'gx': -2.868652, 'gy': -0.610352, 'gz': 0.732422}"
2.225324,"{'ax': -3308, 'ay': -596, 'az': 15572, 'gx': 331, 'gy': -485, 'gz': -397}","{'ax': 0.137695, 'ay': 0.029785, 'az': -1.023438, 'gx': -3.662109, 'gy': -1.403809, 'gz': 1.159668}"
2.241498,"{'ax': -3140, 'ay': -444, 'az': 15628, 'gx': 361, 'gy': -429, 'gz': -374}","{'ax': 0.137207, 'ay': 0.020508, 'az': -1.025391, 'gx': -4.150391, 'gy': -2.01416, 'gz': 0.305176}"
2.257688,"{'ax': -3196, 'ay': -340, 'az': 15972, 'gx': 413, 'gy': -584, 'gz': -147}","{'ax': 0.143066, 'ay': 0.014648, 'az': -1.033203, 'gx': -4.760742, 'gy': -0.305176, 'gz': -1.037598}"
2.273982,"{'ax': -3544, 'ay': -500, 'az': 15632, 'gx': 540, 'gy': -732, 'gz': -59}","{'ax': 0.149414, 'ay': 0.031738, 'az': -1.032715, 'gx': -5.737305, 'gy': 0.305176, 'gz': -1.647949}"
2.290164,"{'ax': -3680, 'ay': -600, 'az': 15600, 'gx': 816, 'gy': -962, 'gz': -167}","{'ax': 0.15918, 'ay': 0.03418, 'az': -1.037598, 'gx': -8.178711, 'gy': 2.868652, 'gz': -0.671387}"
2.30639,"{'ax': -3632, 'ay': -572, 'az': 15576, 'gx': 1085, 'gy': -1636, 'gz': -248}","{'ax': 0.150879, 'ay': 0.028809, 'az': -1.027832, 'gx': -9.58252, 'gy': 7.568359, 'gz': 0.244141}"
2.322655,"{'ax': -3380, 'ay': -544, 'az': 15240, 'gx': 1192, 'gy': -1654, 'gz': -264}","{'ax': 0.144531, 'ay': 0.030273, 'az': -1.004395, 'gx': -10.43701, 'gy': 6.835938, 'gz': 0.427246}"
2.338823,"{'ax': -3204, 'ay': -552, 'az': 14892, 'gx': 1278, 'gy': -1108, 'gz': -329}","{'ax': 0.136719, 'ay': 0.026855, 'az': -0.989746, 'gx': -11.2915, 'gy': 1.953125, 'gz': 0.915527}"
2.354998,"{'ax': -3088, 'ay': -320, 'az': 15064, 'gx': 1361, 'gy': -568, 'gz': -356}","{'ax': 0.130371, 'ay': 0.013184, 'az': -0.989746, 'gx': -11.84082, 'gy': -1.037598, 'gz': 1.220703}"
2.371174,"{'ax': -3220, 'ay': -316, 'az': 15356, 'gx': 1344, 'gy': -106, 'gz': -560}","{'ax': 0.124512, 'ay': 0.017578, 'az': -1.007324, 'gx': -11.53564, 'gy': -5.126953, 'gz': 3.112793}"
2.387435,"{'ax': -3108, 'ay': -140, 'az': 16072, 'gx': 1166, 'gy': 165, 'gz': -725}","{'ax': 0.125488, 'ay': 0, 'az': -1.039551, 'gx': -9.460449, 'gy': -7.019043, 'gz': 3.845215}"
2.40358,"{'ax': -2976, 'ay': 0, 'az': 16428, 'gx': 895, 'gy': 54, 'gz': -633}","{'ax': 0.128906, 'ay': -0.005371, 'az': -1.056641, 'gx': -7.69043, 'gy': -5.737305, 'gz': 2.441406}"
2.419761,"{'ax': -3032, 'ay': -96, 'az': 16292, 'gx': 666, 'gy': -103, 'gz': -531}","{'ax': 0.127441, 'ay': -0.001953, 'az': -1.052734, 'gx': -6.286621, 'gy': -4.699707, 'gz': 1.89209}"
2.436021,"{'ax': -3072, 'ay': -204, 'az': 15864, 'gx': 435, 'gy': 112, 'gz': -507}","{'ax': 0.124512, 'ay': 0.007813, 'az': -1.02832, 'gx': -4.394531, 'gy': -6.774902, 'gz': 1.464844}"
2.452172,"{'ax': -3096, 'ay': -204, 'az': 15524, 'gx': 275, 'gy': 750, 'gz': -550}","{'ax': 0.126953, 'ay': 0.007813, 'az': -1.009766, 'gx': -3.051758, 'gy': -12.02393, 'gz': 2.075195}"
2.468345,"{'ax': -3228, 'ay': -300, 'az': 15516, 'gx': 132, 'gy': 1338, 'gz': -733}","{'ax': 0.129883, 'ay': 0.009277, 'az': -1.024902, 'gx': -2.075195, 'gy': -16.23535, 'gz': 3.295898}"
2.484523,"{'ax': -3124, 'ay': -12, 'az': 16140, 'gx': 266, 'gy': 1168, 'gz': -736}","{'ax': 0.134277, 'ay': -0.005371, 'az': -1.06543, 'gx': -3.295898, 'gy': -13.18359, 'gz': 2.807617}"
2.500771,"{'ax': -3040, 'ay': 148, 'az': 16588, 'gx': 443, 'gy': 31, 'gz': -490}","{'ax': 0.138184, 'ay': -0.010742, 'az': -1.081055, 'gx': -4.455566, 'gy': -3.601074, 'gz': 1.281738}"
2.516946,"{'ax': -3096, 'ay': 232, 'az': 16624, 'gx': 459, 'gy': -1232, 'gz': -273}","{'ax': 0.135254, 'ay': -0.019043, 'az': -1.074707, 'gx': -4.943848, 'gy': 4.455566, 'gz': -0.244141}"
2.533128,"{'ax': -3020, 'ay': 92, 'az': 16220, 'gx': 351, 'gy': -1096, 'gz': -164}","{'ax': 0.123047, 'ay': -0.006836, 'az': -1.036133, 'gx': -3.78418, 'gy': 1.831055, 'gz': -1.281738}"
2.549371,"{'ax': -3164, 'ay': -128, 'az': 15456, 'gx': 51, 'gy': 126, 'gz': -149}","{'ax': 0.130859, 'ay': 0.006348, 'az': -0.991211, 'gx': -1.403809, 'gy': -8.544922, 'gz': -1.159668}"
2.565639,"{'ax': -3416, 'ay': -348, 'az': 14808, 'gx': -238, 'gy': 1882, 'gz': -332}","{'ax': 0.135254, 'ay': 0.015137, 'az': -0.969727, 'gx': 0.976563, 'gy': -21.97266, 'gz': 0.061035}"
2.581823,"{'ax': -3652, 'ay': -476, 'az': 15092, 'gx': -322, 'gy': 2931, 'gz': -673}","{'ax': 0.152344, 'ay': 0.021484, 'az': -0.996094, 'gx': 1.098633, 'gy': -27.70996, 'gz': 2.502441}"
2.598023,"{'ax': -3524, 'ay': -284, 'az': 15172, 'gx': -124, 'gy': 2639, 'gz': -865}","{'ax': 0.152344, 'ay': 0.003906, 'az': -1.023926, 'gx': -0.671387, 'gy': -24.71924, 'gz': 3.601074}"
2.614204,"{'ax': -3424, 'ay': -220, 'az': 15352, 'gx': 327, 'gy': 1749, 'gz': -789}","{'ax': 0.157715, 'ay': 0.004883, 'az': -1.036621, 'gx': -4.516602, 'gy': -17.21191, 'gz': 3.051758}"
2.630378,"{'ax': -3348, 'ay': -64, 'az': 15316, 'gx': 914, 'gy': 747, 'gz': -467}","{'ax': 0.165527, 'ay': 0.000977, 'az': -1.031738, 'gx': -9.399414, 'gy': -9.82666, 'gz': 1.098633}"
2.646538,"{'ax': -3936, 'ay': -184, 'az': 15604, 'gx': 1378, 'gy': 391, 'gz': -254}","{'ax': 0.181152, 'ay': 0.007324, 'az': -1.033691, 'gx': -11.90186, 'gy': -8.728027, 'gz': 0.12207}"
2.662733,"{'ax': -4704, 'ay': -484, 'az': 16352, 'gx': 1271, 'gy': 594, 'gz': -419}","{'ax': 0.209961, 'ay': 0.032715, 'az': -1.0625, 'gx': -10.37598, 'gy': -9.460449, 'gz': 1.708984}"
2.67898,"{'ax': -5024, 'ay': -456, 'az': 18268, 'gx': 571, 'gy': -674, 'gz': -925}","{'ax': 0.205566, 'ay': 0.021973, 'az': -1.149414, 'gx': -3.967285, 'gy': 2.624512, 'gz': 5.92041}"
2.695145,"{'ax': -4004, 'ay': -616, 'az': 19724, 'gx': -771, 'gy': -3033, 'gz': -1118}","{'ax': 0.187988, 'ay': 0.038086, 'az': -1.183105, 'gx': 7.751465, 'gy': 21.05713, 'gz': 5.493164}"
2.71139,"{'ax': -4260, 'ay': -628, 'az': 19156, 'gx': -3221, 'gy': -4348, 'gz': -1002}","{'ax': 0.168945, 'ay': 0.040527, 'az': -1.118652, 'gx': 26.67236, 'gy': 26.79443, 'gz': 4.516602}"
2.727655,"{'ax': -4492, 'ay': -784, 'az': 18164, 'gx': -4890, 'gy': -3439, 'gz': -1937}","{'ax': 0.162109, 'ay': 0.044434, 'az': -1.130859, 'gx': 38.57422, 'gy': 20.75195, 'gz': 11.1084}"
2.743824,"{'ax': -3560, 'ay': -1056, 'az': 19968, 'gx': -6409, 'gy': -5521, 'gz': -2210}","{'ax': 0.165527, 'ay': 0.069824, 'az': -1.197266, 'gx': 50.59814, 'gy': 41.68701, 'gz': 10.98633}"
2.76,"{'ax': -3840, 'ay': -1076, 'az': 18576, 'gx': -7383, 'gy': -8097, 'gz': -1803}","{'ax': 0.160156, 'ay': 0.074707, 'az': -1.191895, 'gx': 55.96924, 'gy': 60.18066, 'gz': 8.544922}"
2.776224,"{'ax': -4804, 'ay': -1148, 'az': 18924, 'gx': -7135, 'gy': -11864, 'gz': -2298}","{'ax': 0.170898, 'ay': 0.066895, 'az': -1.26123, 'gx': 52.55127, 'gy': 92.7124, 'gz': 13.97705}"
2.792382,"{'ax': -3664, 'ay': -256, 'az': 18488, 'gx': -6076, 'gy': -17291, 'gz': -2501}","{'ax': 0.14209, 'ay': 0.021484, 'az': -1.245605, 'gx': 44.12842, 'gy': 133.8501, 'gz': 15.44189}"
2.808621,"{'ax': -2552, 'ay': -1024, 'az': 17916, 'gx': -5077, 'gy': -22179, 'gz': -2282}","{'ax': 0.065918, 'ay': 0.08252, 'az': -1.186523, 'gx': 35.94971, 'gy': 166.2598, 'gz': 15.13672}"
2.824847,"{'ax': -28, 'ay': -2192, 'az': 15140, 'gx': -3399, 'gy': -21063, 'gz': -1779}","{'ax': -0.029297, 'ay': 0.132324, 'az': -1.066895, 'gx': 22.58301, 'gy': 151.3062, 'gz': 10.74219}"
2.841098,"{'ax': 372, 'ay': -2136, 'az': 17436, 'gx': -2958, 'gy': -19412, 'gz': -805}","{'ax': -0.066406, 'ay': 0.120117, 'az': -1.070313, 'gx': 22.94922, 'gy': 140.8081, 'gz': 3.90625}"
2.857333,"{'ax': 208, 'ay': -628, 'az': 19360, 'gx': -4944, 'gy': -18342, 'gz': -413}","{'ax': -0.05127, 'ay': 0.03418, 'az': -1.130371, 'gx': 39.00146, 'gy': 136.0474, 'gz': -0.854492}"
2.873566,"{'ax': 980, 'ay': -364, 'az': 19484, 'gx': -6583, 'gy': -19779, 'gz': 620}","{'ax': -0.100586, 'ay': 0.038574, 'az': -1.163574, 'gx': 49.86572, 'gy': 148.3765, 'gz': -9.765625}"
2.889759,"{'ax': 1680, 'ay': -1632, 'az': 18288, 'gx': -7689, 'gy': -21576, 'gz': 1712}","{'ax': -0.133301, 'ay': 0.107422, 'az': -1.085449, 'gx': 57.12891, 'gy': 160.5835, 'gz': -18.31055}"
2.905947,"{'ax': 1568, 'ay': -2124, 'az': 16016, 'gx': -8387, 'gy': -21990, 'gz': 2664}","{'ax': -0.146484, 'ay': 0.13916, 'az': -0.987793, 'gx': 61.21826, 'gy': 163.8794, 'gz': -25.20752}"
2.922184,"{'ax': 408, 'ay': -2536, 'az': 14076, 'gx': -8232, 'gy': -22403, 'gz': 2372}","{'ax': -0.103027, 'ay': 0.156738, 'az': -0.942871, 'gx': 59.08203, 'gy': 168.457, 'gz': -21.3623}"
2.938351,"{'ax': -316, 'ay': -3092, 'az': 12248, 'gx': -6934, 'gy': -25165, 'gz': 1493}","{'ax': -0.114258, 'ay': 0.189941, 'az': -0.867676, 'gx': 47.9126, 'gy': 192.1387, 'gz': -11.77979}"
2.954591,"{'ax': -804, 'ay': -2668, 'az': 8380, 'gx': -4730, 'gy': -29488, 'gz': -176}","{'ax': -0.104004, 'ay': 0.191895, 'az': -0.680176, 'gx': 28.74756, 'gy': 218.0176, 'gz': 2.502441}"
2.970811,"{'ax': -1592, 'ay': -6864, 'az': 7100, 'gx': -414, 'gy': -27833, 'gz': -2974}","{'ax': -0.143066, 'ay': 0.405273, 'az': -0.629395, 'gx': -2.13623, 'gy': 204.0405, 'gz': 29.05273}"
2.987082,"{'ax': 832, 'ay': -4748, 'az': 8800, 'gx': 2580, 'gy': -24973, 'gz': -6461}","{'ax': -0.241211, 'ay': 0.265137, 'az': -0.731934, 'gx': -21.72852, 'gy': 185.0586, 'gz': 55.84717}"
3.003281,"{'ax': 4636, 'ay': -2996, 'az': 11204, 'gx': 3769, 'gy': -24489, 'gz': -8392}","{'ax': -0.390625, 'ay': 0.17334, 'az': -0.753418, 'gx': -26.7334, 'gy': 177.1851, 'gz': 67.99316}"
3.01946,"{'ax': 8100, 'ay': -2220, 'az': 12664, 'gx': 2894, 'gy': -21299, 'gz': -8413}","{'ax': -0.514648, 'ay': 0.132813, 'az': -0.759277, 'gx': -18.9209, 'gy': 151.001, 'gz': 64.7583}"
3.035645,"{'ax': 9992, 'ay': -2352, 'az': 14156, 'gx': 1355, 'gy': -16973, 'gz': -7239}","{'ax': -0.604004, 'ay': 0.145996, 'az': -0.855957, 'gx': -6.774902, 'gy': 119.2627, 'gz': 54.07715}"
3.051853,"{'ax': 9568, 'ay': -1772, 'az': 18376, 'gx': -825, 'gy': -16360, 'gz': -5831}","{'ax': -0.566895, 'ay': 0.099609, 'az': -1.031738, 'gx': 10.68115, 'gy': 122.4365, 'gz': 42.11426}"
3.068036,"{'ax': 7852, 'ay': -1532, 'az': 17572, 'gx': -3626, 'gy': -19828, 'gz': -4897}","{'ax': -0.529785, 'ay': 0.096191, 'az': -0.977539, 'gx': 31.12793, 'gy': 148.8647, 'gz': 35.88867}"
3.084268,"{'ax': 7768, 'ay': -2784, 'az': 13108, 'gx': -5168, 'gy': -20111, 'gz': -5373}","{'ax': -0.574707, 'ay': 0.177734, 'az': -0.773438, 'gx': 41.19873, 'gy': 144.8975, 'gz': 39.79492}"
3.100501,"{'ax': 8664, 'ay': -2656, 'az': 9592, 'gx': -5197, 'gy': -17861, 'gz': -6209}","{'ax': -0.616699, 'ay': 0.15918, 'az': -0.644043, 'gx': 39.48975, 'gy': 127.5024, 'gz': 45.10498}"
3.116761,"{'ax': 11568, 'ay': -2708, 'az': 8216, 'gx': -4178, 'gy': -13172, 'gz': -6569}","{'ax': -0.752441, 'ay': 0.163086, 'az': -0.575195, 'gx': 31.06689, 'gy': 89.96582, 'gz': 46.75293}"
3.132986,"{'ax': 13888, 'ay': -2088, 'az': 8212, 'gx': -2814, 'gy': -9175, 'gz': -5866}","{'ax': -0.836426, 'ay': 0.114746, 'az': -0.600098, 'gx': 20.38574, 'gy': 63.23242, 'gz': 40.1001}"
3.149198,"{'ax': 14732, 'ay': -916, 'az': 9588, 'gx': -1862, 'gy': -9046, 'gz': -4231}","{'ax': -0.865723, 'ay': 0.040039, 'az': -0.611816, 'gx': 13.67188, 'gy': 64.51416, 'gz': 27.89307}"
3.16543,"{'ax': 15648, 'ay': -648, 'az': 8264, 'gx': -894, 'gy': -9151, 'gz': -2444}","{'ax': -0.92334, 'ay': 0.032715, 'az': -0.599609, 'gx': 3.723145, 'gy': 64.69727, 'gz': 15.19775}"
3.18168,"{'ax': 16052, 'ay': -1912, 'az': 10120, 'gx': 779, 'gy': -9765, 'gz': -681}","{'ax': -0.918945, 'ay': 0.117676, 'az': -0.681641, 'gx': -9.094238, 'gy': 72.20459, 'gz': 1.525879}"
3.197927,"{'ax': 14928, 'ay': -2092, 'az': 9316, 'gx': 1712, 'gy': -10383, 'gz': 1202}","{'ax': -0.868652, 'ay': 0.123047, 'az': -0.583496, 'gx': -15.25879, 'gy': 73.05908, 'gz': -10.98633}"
3.214169,"{'ax': 12908, 'ay': -2616, 'az': 8092, 'gx': 1579, 'gy': -7652, 'gz': 1690}","{'ax': -0.824219, 'ay': 0.148926, 'az': -0.476074, 'gx': -13.85498, 'gy': 48.40088, 'gz': -13.00049}"
3.230394,"{'ax': 12184, 'ay': -3312, 'az': 8088, 'gx': 1435, 'gy': -3479, 'gz': 1071}","{'ax': -0.801758, 'ay': 0.193848, 'az': -0.522949, 'gx': -13.12256, 'gy': 18.24951, 'gz': -8.911133}"
3.246647,"{'ax': 11788, 'ay': -3364, 'az': 9476, 'gx': 1748, 'gy': -2254, 'gz': 604}","{'ax': -0.776367, 'ay': 0.199219, 'az': -0.620117, 'gx': -15.56396, 'gy': 12.81738, 'gz': -5.004883}"
3.262876,"{'ax': 11292, 'ay': -3336, 'az': 9836, 'gx': 2136, 'gy': -3046, 'gz': -144}","{'ax': -0.769531, 'ay': 0.182617, 'az': -0.646484, 'gx': -18.55469, 'gy': 19.28711, 'gz': 1.220703}"
3.279094,"{'ax': 11672, 'ay': -3072, 'az': 9980, 'gx': 2373, 'gy': -4400, 'gz': -654}","{'ax': -0.773926, 'ay': 0.177734, 'az': -0.60791, 'gx': -19.53125, 'gy': 26.97754, 'gz': 4.943848}"
3.295306,"{'ax': 12216, 'ay': -2988, 'az': 9548, 'gx': 2113, 'gy': -3273, 'gz': -991}","{'ax': -0.78418, 'ay': 0.172363, 'az': -0.575195, 'gx': -16.96777, 'gy': 17.57813, 'gz': 6.286621}"
3.311545,"{'ax': 12312, 'ay': -2932, 'az': 8952, 'gx': 1889, 'gy': -1427, 'gz': -893}","{'ax': -0.785645, 'ay': 0.172852, 'az': -0.561035, 'gx': -15.80811, 'gy': 3.234863, 'gz': 5.615234}"
3.327793,"{'ax': 11940, 'ay': -2832, 'az': 8304, 'gx': 1966, 'gy': -477, 'gz': -977}","{'ax': -0.791504, 'ay': 0.154297, 'az': -0.494141, 'gx': -16.35742, 'gy': -5.981445, 'gz': 6.591797}"
3.34403,"{'ax': 12200, 'ay': -2684, 'az': 7628, 'gx': 1966, 'gy': 2596, 'gz': -1451}","{'ax': -0.790039, 'ay': 0.149414, 'az': -0.500488, 'gx': -15.56396, 'gy': -30.70068, 'gz': 9.82666}"
3.360253,"{'ax': 13184, 'ay': -2764, 'az': 7928, 'gx': 2198, 'gy': 5941, 'gz': -1560}","{'ax': -0.82959, 'ay': 0.161133, 'az': -0.53125, 'gx': -18.67676, 'gy': -55.60303, 'gz': 9.58252}"
3.376468,"{'ax': 14304, 'ay': -2472, 'az': 7280, 'gx': 3173, 'gy': 9865, 'gz': -1114}","{'ax': -0.884766, 'ay': 0.132324, 'az': -0.498047, 'gx': -26.24512, 'gy': -88.92822, 'gz': 5.126953}"
3.392651,"{'ax': 15196, 'ay': -1768, 'az': 6420, 'gx': 4196, 'gy': 16111, 'gz': 123}","{'ax': -0.879883, 'ay': 0.100586, 'az': -0.451172, 'gx': -34.79004, 'gy': -140.8691, 'gz': -5.615234}"
3.408885,"{'ax': 14296, 'ay': -1848, 'az': 5928, 'gx': 5026, 'gy': 26292, 'gz': 1792}","{'ax': -0.832031, 'ay': 0.103516, 'az': -0.41748, 'gx': -40.95459, 'gy': -221.0083, 'gz': -19.16504}"
3.425124,"{'ax': 12080, 'ay': -248, 'az': 6896, 'gx': 5515, 'gy': 32767, 'gz': 2925}","{'ax': -0.722168, 'ay': -0.003906, 'az': -0.47168, 'gx': -43.88428, 'gy': -299.4995, 'gz': -28.19824}"
3.441346,"{'ax': 10000, 'ay': 620, 'az': 11052, 'gx': 4675, 'gy': 32767, 'gz': 3876}","{'ax': -0.602051, 'ay': -0.032715, 'az': -0.671875, 'gx': -35.33936, 'gy': -342.5903, 'gz': -37.35352}"
3.457583,"{'ax': 7616, 'ay': -1296, 'az': 14332, 'gx': 3835, 'gy': 32767, 'gz': 4857}","{'ax': -0.487793, 'ay': 0.09082, 'az': -0.954102, 'gx': -32.40967, 'gy': -318.7866, 'gz': -44.49463}"
3.473824,"{'ax': 6324, 'ay': -1212, 'az': 13552, 'gx': 5233, 'gy': 32767, 'gz': 5988}","{'ax': -0.401855, 'ay': 0.071777, 'az': -0.974609, 'gx': -45.59326, 'gy': -267.8223, 'gz': -51.51367}"
3.490023,"{'ax': 4744, 'ay': -1492, 'az': 12920, 'gx': 6867, 'gy': 32767, 'gz': 7075}","{'ax': -0.312988, 'ay': 0.109863, 'az': -0.90918, 'gx': -58.10547, 'gy': -265.686, 'gz': -58.10547}"
3.506198,"{'ax': 1376, 'ay': -2584, 'az': 11636, 'gx': 8283, 'gy': 32767, 'gz': 7200}","{'ax': -0.237305, 'ay': 0.166992, 'az': -0.813477, 'gx': -68.72559, 'gy': -307.5562, 'gz': -57.06787}"
3.522353,"{'ax': -1256, 'ay': -1912, 'az': 13016, 'gx': 9202, 'gy': 32767, 'gz': 6028}","{'ax': -0.0625, 'ay': 0.109863, 'az': -0.937012, 'gx': -73.7915, 'gy': -348.938, 'gz': -47.97363}"
3.538538,"{'ax': -2300, 'ay': 852, 'az': 15980, 'gx': 9169, 'gy': 32767, 'gz': 5149}","{'ax': -0.01709, 'ay': -0.081543, 'az': -1.052246, 'gx': -74.70703, 'gy': -350.9521, 'gz': -41.25977}"
3.554771,"{'ax': -1520, 'ay': 220, 'az': 18396, 'gx': 10272, 'gy': 32767, 'gz': 5675}","{'ax': 0.03125, 'ay': -0.003906, 'az': -1.296387, 'gx': -84.35059, 'gy': -306.8237, 'gz': -47.36328}"
3.571026,"{'ax': -2352, 'ay': 1152, 'az': 20040, 'gx': 12383, 'gy': 31661, 'gz': 7398}","{'ax': 0.101074, 'ay': -0.056152, 'az': -1.412109, 'gx': -101.7456, 'gy': -233.0322, 'gz': -58.28857}"
3.587256,"{'ax': -4628, 'ay': 2968, 'az': 20608, 'gx': 14312, 'gy': 21002, 'gz': 7749}","{'ax': 0.189941, 'ay': -0.157227, 'az': -1.419434, 'gx': -115.2344, 'gy': -152.2217, 'gz': -56.64063}"
3.603481,"{'ax': -4936, 'ay': 2856, 'az': 21784, 'gx': 14189, 'gy': 13157, 'gz': 7911}","{'ax': 0.219727, 'ay': -0.130371, 'az': -1.328125, 'gx': -108.9478, 'gy': -96.25244, 'gz': -57.00684}"
