time,s2,s3,s1
190.725,"{'ax': -3.679888, 'ay': 5.889736, 'wz': -0.01838591, 'az': 7.199365, 'wx': -0.01292343, 'wy': 0.004929556}","{'ax': -3.701436, 'ay': 5.896919, 'wz': -0.01931853, 'az': 7.19697, 'wx': -0.009725882, 'wy': 0.004130169}","{'ax': 11650, 'ay': 11954, 'wz': 11266, 'az': 12258, 'wx': 10002, 'wy': 10530}"
190.745,"{'ax': -3.689465, 'ay': 5.882554, 'wz': -0.02118377, 'az': 7.326257, 'wx': -0.0001332312, 'wy': 0.006661563}","{'ax': -3.708618, 'ay': 5.849035, 'wz': -0.02584686, 'az': 7.177817, 'wx': -0.0003996938, 'wy': 0.004130169}","{'ax': 11666, 'ay': 11986, 'wz': 11202, 'az': 12274, 'wx': 10034, 'wy': 10578}"
190.765,"{'ax': -4.027047, 'ay': 5.973533, 'wz': -0.02198316, 'az': 7.199365, 'wx': -0.01732006, 'wy': 0.005062788}","{'ax': -3.70383, 'ay': 5.973533, 'wz': -0.01985146, 'az': 7.199365, 'wx': -0.002264931, 'wy': -0.0001332312}","{'ax': 11682, 'ay': 12002, 'wz': 11298, 'az': 12307, 'wx': 10146, 'wy': 10882}"
190.785,"{'ax': -3.718195, 'ay': 5.916072, 'wz': -0.01825268, 'az': 7.275979, 'wx': -0.01185758, 'wy': -0.0001332312}","{'ax': -3.722984, 'ay': 5.935226, 'wz': -0.01998469, 'az': 7.261614, 'wx': -0.01612098, 'wy': 0.007860644}","{'ax': 11682, 'ay': 12242, 'wz': 11282, 'az': 12515, 'wx': 10354, 'wy': 10834}"
190.845,"{'ax': -3.727772, 'ay': 5.81791, 'wz': -0.02464778, 'az': 7.180211, 'wx': -0.005995406, 'wy': 0.01145789}","{'ax': -3.711013, 'ay': 5.820304, 'wz': -0.02571363, 'az': 7.117962, 'wx': -0.002797856, 'wy': 0.008393569}","{'ax': 11682, 'ay': 12034, 'wz': 11154, 'az': 12307, 'wx': 10018, 'wy': 10562}"
190.865,"{'ax': -3.718195, 'ay': 5.820304, 'wz': -0.02358193, 'az': 7.177817, 'wx': -0.01225727, 'wy': -0.001998468}","{'ax': -3.722984, 'ay': 5.877765, 'wz': -0.02358193, 'az': 7.33344, 'wx': -0.01012558, 'wy': 0.008127107}","{'ax': 11650, 'ay': 11986, 'wz': 11250, 'az': 12291, 'wx': 10322, 'wy': 10834}"
190.885,"{'ax': -4.027047, 'ay': 5.877765, 'wz': -0.01971822, 'az': 7.311892, 'wx': -0.0001332312, 'wy': 0.003330781}","{'ax': -4.005499, 'ay': 5.935226, 'wz': -0.01825268, 'az': 7.19697, 'wx': -0.01505513, 'wy': -0.0002664625}","{'ax': 11890, 'ay': 12178, 'wz': 11266, 'az': 12451, 'wx': 10306, 'wy': 10786}"
190.905,"{'ax': -3.679888, 'ay': 6.126762, 'wz': -0.02584686, 'az': 7.273585, 'wx': -0.01931853, 'wy': 0.004130169}","{'ax': -3.687071, 'ay': 5.856217, 'wz': -0.02158346, 'az': 7.199365, 'wx': -0.01718683, 'wy': 0.001465544}","{'ax': 11634, 'ay': 11970, 'wz': 11250, 'az': 12274, 'wx': 10322, 'wy': 10818}"
190.925,"{'ax': -3.682282, 'ay': 5.858612, 'wz': -0.02078407, 'az': 7.194576, 'wx': -0.01505513, 'wy': 0.007860644}","{'ax': -3.699042, 'ay': 5.856217, 'wz': -0.02171669, 'az': 7.237672, 'wx': -0.0006661562, 'wy': 0.008393569}","{'ax': 11522, 'ay': 11858, 'wz': 11106, 'az': 12387, 'wx': 10146, 'wy': 10658}"
190.985,"{'ax': -3.679888, 'ay': 5.858612, 'wz': -0.02811179, 'az': 7.137115, 'wx': -0.008660031, 'wy': -0.001332312}","{'ax': -3.699042, 'ay': 5.877765, 'wz': -0.02637979, 'az': 7.161057, 'wx': -0.003330781, 'wy': -0.0001332312}","{'ax': 11762, 'ay': 12114, 'wz': 11410, 'az': 12371, 'wx': 10242, 'wy': 10994}"
191.045,"{'ax': -3.682282, 'ay': 5.781997, 'wz': -0.01945176, 'az': 7.343017, 'wx': -0.0001332312, 'wy': -0.0005329249}","{'ax': -3.679888, 'ay': 5.820304, 'wz': -0.02171669, 'az': 7.254431, 'wx': -0.0001332312, 'wy': 0.007860644}","{'ax': 11506, 'ay': 11938, 'wz': 11106, 'az': 12387, 'wx': 10114, 'wy': 10642}"
191.065,"{'ax': -3.689465, 'ay': 5.911284, 'wz': -0.02584686, 'az': 7.161057, 'wx': -0.01825268, 'wy': 0.007327719}","{'ax': -4.03423, 'ay': 5.877765, 'wz': -0.02598009, 'az': 7.187394, 'wx': -0.01718683, 'wy': 0.007860644}","{'ax': 11842, 'ay': 12114, 'wz': 11170, 'az': 12403, 'wx': 10194, 'wy': 10706}"
191.085,"{'ax': -3.679888, 'ay': 5.872977, 'wz': -0.02358193, 'az': 7.199365, 'wx': -0.009725882, 'wy': 0.007860644}","{'ax': -3.70383, 'ay': 5.844246, 'wz': -0.02571363, 'az': 7.199365, 'wx': -0.0002664625, 'wy': 0.008393569}","{'ax': 11762, 'ay': 12082, 'wz': 11394, 'az': 12355, 'wx': 10258, 'wy': 10978}"
191.105,"{'ax': -3.684676, 'ay': 5.798757, 'wz': -0.0006661562, 'az': 7.352593, 'wx': -0.001465544, 'wy': 0.007860644}","{'ax': -3.684676, 'ay': 5.798757, 'wz': -0.02464778, 'az': 7.352593, 'wx': -0.01398928, 'wy': 0.008393569}","{'ax': 11586, 'ay': 12210, 'wz': 11218, 'az': 12467, 'wx': 10274, 'wy': 10770}"
191.125,"{'ax': -3.682282, 'ay': 5.820304, 'wz': -0.02158346, 'az': 7.199365, 'wx': -0.01332313, 'wy': -0.0006661562}","{'ax': -3.70383, 'ay': 5.916072, 'wz': -0.02145023, 'az': 7.199365, 'wx': -0.01305666, 'wy': 0.007327719}","{'ax': 11554, 'ay': 11890, 'wz': 11170, 'az': 12210, 'wx': 10002, 'wy': 10754}"
191.145,"{'ax': -4.005499, 'ay': 5.81791, 'wz': -0.01931853, 'az': 7.314286, 'wx': -0.01292343, 'wy': -0.0007993876}","{'ax': -3.694253, 'ay': 5.810728, 'wz': -0.01745329, 'az': 7.343017, 'wx': -0.009725882, 'wy': -0.0002664625}","{'ax': 11602, 'ay': 11938, 'wz': 11234, 'az': 12258, 'wx': 9986, 'wy': 10722}"
191.165,"{'ax': -3.718195, 'ay': 5.916072, 'wz': -0.01945176, 'az': 7.343017, 'wx': -0.001865238, 'wy': 0.001998468}","{'ax': -3.73256, 'ay': 5.968745, 'wz': -0.02145023, 'az': 7.352593, 'wx': -0.002797856, 'wy': 0.003330781}","{'ax': 11794, 'ay': 12146, 'wz': 11202, 'az': 12419, 'wx': 10242, 'wy': 10738}"
191.185,"{'ax': -3.720589, 'ay': 5.930438, 'wz': -0.02358193, 'az': 7.299921, 'wx': -0.01931853, 'wy': 0.006261868}","{'ax': -3.737349, 'ay': 5.820304, 'wz': -0.02384839, 'az': 7.304709, 'wx': -0.01718683, 'wy': 0.008393569}","{'ax': 11778, 'ay': 12098, 'wz': 11410, 'az': 12355, 'wx': 10258, 'wy': 11010}"
191.205,"{'ax': -3.70383, 'ay': 5.801151, 'wz': -0.03037672, 'az': 7.285556, 'wx': -0.01518836, 'wy': 0.008393569}","{'ax': -3.679888, 'ay': 5.820304, 'wz': -0.02797856, 'az': 7.343017, 'wx': -0.001332312, 'wy': 0.01692037}","{'ax': 11746, 'ay': 12066, 'wz': 11362, 'az': 12339, 'wx': 10146, 'wy': 10706}"
191.225,"{'ax': -3.70383, 'ay': 5.872977, 'wz': -0.02145023, 'az': 7.326257, 'wx': -0.01292343, 'wy': 0.01532159}","{'ax': -3.725378, 'ay': 5.820304, 'wz': -0.02571363, 'az': 7.271191, 'wx': -0.001332312, 'wy': 0.01692037}","{'ax': 11538, 'ay': 11858, 'wz': 11138, 'az': 12210, 'wx': 10178, 'wy': 10706}"
191.245,"{'ax': -3.689465, 'ay': 5.896919, 'wz': -0.02571363, 'az': 7.149086, 'wx': -0.01505513, 'wy': 0.008393569}","{'ax': -3.679888, 'ay': 5.877765, 'wz': -0.02251608, 'az': 7.285556, 'wx': -0.0003996938, 'wy': 0.005862175}","{'ax': 11698, 'ay': 12034, 'wz': 11058, 'az': 12307, 'wx': 10082, 'wy': 10578}"
191.265,"{'ax': -3.991134, 'ay': 5.973533, 'wz': -0.01825268, 'az': 7.347805, 'wx': -0.01305666, 'wy': -0.0002664625}","{'ax': -3.98874, 'ay': 5.820304, 'wz': -0.01985146, 'az': 7.328651, 'wx': -0.01079173, 'wy': 0.004130169}","{'ax': 11602, 'ay': 11970, 'wz': 11218, 'az': 12499, 'wx': 10290, 'wy': 10770}"
191.285,"{'ax': -3.679888, 'ay': 5.825093, 'wz': -0.02118377, 'az': 7.352593, 'wx': -0.01318989, 'wy': -0.0003996938}","{'ax': -3.708618, 'ay': 5.894525, 'wz': -0.01758652, 'az': 7.199365, 'wx': -0.009326189, 'wy': -0.001199081}","{'ax': 11682, 'ay': 12194, 'wz': 11298, 'az': 12531, 'wx': 10386, 'wy': 10866}"
191.345,"{'ax': -3.737349, 'ay': 5.877765, 'wz': -0.03011026, 'az': 7.323863, 'wx': -0.01438898, 'wy': 0.01638744}","{'ax': -3.679888, 'ay': 5.868188, 'wz': -0.03011026, 'az': 7.275979, 'wx': -0.01532159, 'wy': 0.01638744}","{'ax': 11618, 'ay': 11954, 'wz': 11250, 'az': 12258, 'wx': 10002, 'wy': 10770}"
191.365,"{'ax': -3.722984, 'ay': 5.896919, 'wz': -0.0001332312, 'az': 7.199365, 'wx': -0.008793262, 'wy': 0.008260338}","{'ax': -3.718195, 'ay': 5.973533, 'wz': -0.02611332, 'az': 7.314286, 'wx': -0.002264931, 'wy': 0.007327719}","{'ax': 11650, 'ay': 12178, 'wz': 11186, 'az': 12435, 'wx': 10258, 'wy': 10738}"
191.385,"{'ax': -3.679888, 'ay': 5.858612, 'wz': -0.02464778, 'az': 7.343017, 'wx': -0.008793262, 'wy': 0.007727413}","{'ax': -3.689465, 'ay': 5.829881, 'wz': -0.0001332312, 'az': 7.161057, 'wx': -0.01292343, 'wy': 0.004130169}","{'ax': 11810, 'ay': 12146, 'wz': 11426, 'az': 12403, 'wx': 10322, 'wy': 10802}"
191.445,"{'ax': -3.684676, 'ay': 5.896919, 'wz': -0.02664625, 'az': 7.352593, 'wx': -0.001465544, 'wy': 0.001998468}","{'ax': -4.000711, 'ay': 5.820304, 'wz': -0.01931853, 'az': 7.352593, 'wx': -0.0001332312, 'wy': 0.005062788}","{'ax': 11538, 'ay': 11890, 'wz': 11122, 'az': 12226, 'wx': 10162, 'wy': 10690}"
191.465,"{'ax': -3.684676, 'ay': 5.896919, 'wz': -0.0001332312, 'az': 7.309498, 'wx': -0.002264931, 'wy': -0.0001332312}","{'ax': -3.718195, 'ay': 5.868188, 'wz': -0.0003996938, 'az': 7.189788, 'wx': -0.005062788, 'wy': 0.008393569}","{'ax': 11650, 'ay': 12002, 'wz': 11282, 'az': 12291, 'wx': 10354, 'wy': 10834}"
191.485,"{'ax': -3.684676, 'ay': 6.126762, 'wz': -0.0009326189, 'az': 7.256825, 'wx': -0.01292343, 'wy': 0.01558806}","{'ax': -3.679888, 'ay': 6.126762, 'wz': -0.0005329249, 'az': 7.199365, 'wx': -0.0001332312, 'wy': 0.01318989}","{'ax': 11778, 'ay': 12114, 'wz': 11426, 'az': 12387, 'wx': 10258, 'wy': 11026}"
191.505,"{'ax': -3.689465, 'ay': 5.858612, 'wz': -0.02598009, 'az': 7.180211, 'wx': -0.0006661562, 'wy': 0.01478867}","{'ax': -3.679888, 'ay': 5.896919, 'wz': -0.02811179, 'az': 7.180211, 'wx': -0.0006661562, 'wy': 0.01638744}","{'ax': 11778, 'ay': 12178, 'wz': 11218, 'az': 12435, 'wx': 10258, 'wy': 10738}"
191.525,"{'ax': -3.691859, 'ay': 5.896919, 'wz': -0.01931853, 'az': 7.161057, 'wx': -0.01425574, 'wy': 0.006261868}","{'ax': -3.689465, 'ay': 5.858612, 'wz': -0.01931853, 'az': 7.237672, 'wx': -0.01105819, 'wy': -0.001332312}","{'ax': 11698, 'ay': 12034, 'wz': 11058, 'az': 12307, 'wx': 10034, 'wy': 10562}"
191.545,"{'ax': -3.739743, 'ay': 5.813122, 'wz': -0.02624655, 'az': 7.347805, 'wx': -0.01558806, 'wy': 0.004130169}","{'ax': -3.706224, 'ay': 5.813122, 'wz': -0.01958499, 'az': 7.328651, 'wx': -0.01372282, 'wy': 0.006261868}","{'ax': 11602, 'ay': 11938, 'wz': 11218, 'az': 12242, 'wx': 9986, 'wy': 10770}"
191.565,"{'ax': -3.679888, 'ay': 5.858612, 'wz': -0.02624655, 'az': 7.199365, 'wx': -0.0001332312, 'wy': -0.0001332312}","{'ax': -3.684676, 'ay': 5.896919, 'wz': -0.02184992, 'az': 7.199365, 'wx': -0.0009326189, 'wy': -0.001732006}","{'ax': 11698, 'ay': 12018, 'wz': 11314, 'az': 12323, 'wx': 10130, 'wy': 10898}"
191.585,"{'ax': -3.684676, 'ay': 5.865794, 'wz': -0.02251608, 'az': 7.319075, 'wx': -0.0006661562, 'wy': -0.0002664625}","{'ax': -3.684676, 'ay': 5.865794, 'wz': -0.02145023, 'az': 7.319075, 'wx': -0.0006661562, 'wy': 0.003996937}","{'ax': 11714, 'ay': 12066, 'wz': 11314, 'az': 12579, 'wx': 10402, 'wy': 10882}"
191.605,"{'ax': -3.682282, 'ay': 5.858612, 'wz': -0.02624655, 'az': 7.331046, 'wx': -0.002531394, 'wy': 0.006661563}","{'ax': -3.720589, 'ay': 5.887342, 'wz': -0.02571363, 'az': 7.304709, 'wx': -0.01825268, 'wy': 0.008393569}","{'ax': 11682, 'ay': 12018, 'wz': 11298, 'az': 12307, 'wx': 10338, 'wy': 10866}"
191.625,"{'ax': -3.699042, 'ay': 5.849035, 'wz': -0.02571363, 'az': 7.340622, 'wx': -0.01505513, 'wy': 0.01505513}","{'ax': -4.024653, 'ay': 5.906496, 'wz': -0.02611332, 'az': 7.19697, 'wx': -0.0001332312, 'wy': 0.007327719}","{'ax': 11586, 'ay': 11922, 'wz': 11202, 'az': 12226, 'wx': 10050, 'wy': 10754}"
191.645,"{'ax': -3.737349, 'ay': 6.126762, 'wz': -0.02571363, 'az': 7.211336, 'wx': -0.001199081, 'wy': 0.01678714}","{'ax': -3.730166, 'ay': 5.820304, 'wz': -0.02598009, 'az': 7.199365, 'wx': -0.0002664625, 'wy': 0.01239051}","{'ax': 11730, 'ay': 12034, 'wz': 11042, 'az': 12307, 'wx': 10034, 'wy': 10578}"
191.665,"{'ax': -3.682282, 'ay': 5.875371, 'wz': -0.02251608, 'az': 7.146692, 'wx': -0.01292343, 'wy': -0.0001332312}","{'ax': -3.720589, 'ay': 5.896919, 'wz': -0.02145023, 'az': 7.137115, 'wx': -0.008926495, 'wy': 0.006128637}","{'ax': 11634, 'ay': 11970, 'wz': 11250, 'az': 12274, 'wx': 10322, 'wy': 10818}"
191.685,"{'ax': -3.691859, 'ay': 5.858612, 'wz': -0.02198316, 'az': 7.347805, 'wx': -0.01358959, 'wy': -0.0001332312}","{'ax': -3.689465, 'ay': 5.849035, 'wz': -0.01958499, 'az': 7.352593, 'wx': -0.01318989, 'wy': -0.001199081}","{'ax': 11778, 'ay': 12114, 'wz': 11426, 'az': 12387, 'wx': 10242, 'wy': 10994}"
191.705,"{'ax': -3.73256, 'ay': 5.877765, 'wz': -0.02145023, 'az': 7.19697, 'wx': -0.004396631, 'wy': 0.007194488}","{'ax': -3.684676, 'ay': 5.815516, 'wz': -0.02624655, 'az': 7.187394, 'wx': -0.005462481, 'wy': 0.008393569}","{'ax': 11794, 'ay': 12114, 'wz': 11202, 'az': 12387, 'wx': 10258, 'wy': 10770}"
191.725,"{'ax': -3.725378, 'ay': 5.81791, 'wz': -0.02624655, 'az': 7.328651, 'wx': -0.0007993876, 'wy': -0.0002664625}","{'ax': -3.737349, 'ay': 5.820304, 'wz': -0.02677948, 'az': 7.328651, 'wx': -0.01105819, 'wy': 0.007327719}","{'ax': 11666, 'ay': 12002, 'wz': 11266, 'az': 12291, 'wx': 10066, 'wy': 10578}"
191.745,"{'ax': -3.682282, 'ay': 5.861006, 'wz': -0.02677948, 'az': 7.256825, 'wx': -0.01745329, 'wy': 0.01172435}","{'ax': -3.722984, 'ay': 5.870583, 'wz': -0.02677948, 'az': 7.275979, 'wx': -0.002531394, 'wy': 0.01185758}","{'ax': 11650, 'ay': 11970, 'wz': 11250, 'az': 12274, 'wx': 9986, 'wy': 10546}"
191.765,"{'ax': -3.722984, 'ay': 5.940014, 'wz': -0.001732006, 'az': 7.199365, 'wx': -0.005728943, 'wy': 0.01199081}","{'ax': -3.679888, 'ay': 5.963956, 'wz': -0.001199081, 'az': 7.199365, 'wx': -0.005995406, 'wy': -0.0001332312}","{'ax': 11570, 'ay': 12178, 'wz': 11170, 'az': 12435, 'wx': 10242, 'wy': 10738}"
191.785,"{'ax': -3.701436, 'ay': 5.959168, 'wz': -0.02198316, 'az': 7.177817, 'wx': -0.01585452, 'wy': 0.01692037}","{'ax': -3.727772, 'ay': 6.126762, 'wz': -0.01931853, 'az': 7.199365, 'wx': -0.0007993876, 'wy': 0.007860644}","{'ax': 11746, 'ay': 12082, 'wz': 11378, 'az': 12371, 'wx': 10258, 'wy': 10978}"
191.805,"{'ax': -3.708618, 'ay': 5.81791, 'wz': -0.01825268, 'az': 7.170634, 'wx': -0.01292343, 'wy': 0.004130169}","{'ax': -3.691859, 'ay': 5.856217, 'wz': -0.01838591, 'az': 7.275979, 'wx': -0.01425574, 'wy': 0.001865238}","{'ax': 11634, 'ay': 12146, 'wz': 11250, 'az': 12515, 'wx': 10338, 'wy': 10818}"
191.825,"{'ax': -3.679888, 'ay': 5.896919, 'wz': -0.01718683, 'az': 7.187394, 'wx': -0.008926495, 'wy': -0.0001332312}","{'ax': -3.699042, 'ay': 5.870583, 'wz': -0.02145023, 'az': 7.187394, 'wx': -0.009725882, 'wy': 0.003464013}","{'ax': 11522, 'ay': 12082, 'wz': 11074, 'az': 12355, 'wx': 10114, 'wy': 10642}"
191.845,"{'ax': -3.727772, 'ay': 5.820304, 'wz': -0.01732006, 'az': 7.199365, 'wx': -0.01079173, 'wy': 0.004130169}","{'ax': -3.679888, 'ay': 5.813122, 'wz': -0.02171669, 'az': 7.184999, 'wx': -0.01292343, 'wy': 0.006261868}","{'ax': 11618, 'ay': 11954, 'wz': 11250, 'az': 12258, 'wx': 10002, 'wy': 10722}"
191.865,"{'ax': -3.722984, 'ay': 5.906496, 'wz': -0.02584686, 'az': 7.352593, 'wx': -0.004663095, 'wy': 0.005862175}","{'ax': -3.722984, 'ay': 5.916072, 'wz': -0.02784533, 'az': 7.199365, 'wx': -0.002264931, 'wy': 0.007860644}","{'ax': 11586, 'ay': 12162, 'wz': 11202, 'az': 12451, 'wx': 10258, 'wy': 10770}"
191.885,"{'ax': -3.684676, 'ay': 5.858612, 'wz': -0.001199081, 'az': 7.290344, 'wx': -0.01878561, 'wy': 0.01438898}","{'ax': -3.991134, 'ay': 5.849035, 'wz': -0.001865238, 'az': 7.232883, 'wx': -0.01732006, 'wy': 0.01465544}","{'ax': 11842, 'ay': 12162, 'wz': 11458, 'az': 12435, 'wx': 10306, 'wy': 10802}"
191.905,"{'ax': -3.684676, 'ay': 5.887342, 'wz': -0.02598009, 'az': 7.194576, 'wx': -0.0009326189, 'wy': 0.008393569}","{'ax': -3.684676, 'ay': 5.896919, 'wz': -0.02611332, 'az': 7.161057, 'wx': -0.01745329, 'wy': 0.008127107}","{'ax': 11618, 'ay': 11970, 'wz': 11266, 'az': 12515, 'wx': 10354, 'wy': 10818}"
191.925,"{'ax': -3.679888, 'ay': 5.973533, 'wz': -0.01931853, 'az': 7.271191, 'wx': -0.01398928, 'wy': 0.007860644}","{'ax': -3.70383, 'ay': 5.935226, 'wz': -0.02145023, 'az': 7.345411, 'wx': -0.01452221, 'wy': 0.008127107}","{'ax': 11554, 'ay': 11906, 'wz': 11186, 'az': 12210, 'wx': 10146, 'wy': 10754}"
191.945,"{'ax': -3.679888, 'ay': 5.801151, 'wz': -0.02145023, 'az': 7.273585, 'wx': -0.01025881, 'wy': 0.003330781}","{'ax': -3.687071, 'ay': 6.121974, 'wz': -0.02158346, 'az': 7.170634, 'wx': -0.009192955, 'wy': 0.003597244}","{'ax': 11522, 'ay': 11874, 'wz': 11138, 'az': 12274, 'wx': 10162, 'wy': 10674}"
191.965,"{'ax': -3.98874, 'ay': 5.820304, 'wz': -0.01758652, 'az': 7.189788, 'wx': -0.008660031, 'wy': -0.003464013}","{'ax': -4.03423, 'ay': 5.81791, 'wz': -0.01931853, 'az': 7.177817, 'wx': -0.008793262, 'wy': 0.001998468}","{'ax': 11634, 'ay': 11986, 'wz': 11250, 'az': 12274, 'wx': 10258, 'wy': 10818}"
191.985,"{'ax': -3.720589, 'ay': 5.820304, 'wz': -0.023049, 'az': 7.352593, 'wx': -0.009192955, 'wy': 0.008127107}","{'ax': -3.679888, 'ay': 5.805939, 'wz': -0.021317, 'az': 7.33344, 'wx': -0.01012558, 'wy': 0.008127107}","{'ax': 11842, 'ay': 12146, 'wz': 11474, 'az': 12419, 'wx': 10322, 'wy': 10802}"
192.005,"{'ax': -3.679888, 'ay': 5.81791, 'wz': -0.02598009, 'az': 7.319075, 'wx': -0.01825268, 'wy': 0.008127107}","{'ax': -3.679888, 'ay': 5.884948, 'wz': -0.02797856, 'az': 7.314286, 'wx': -0.01518836, 'wy': 0.01252374}","{'ax': 11602, 'ay': 12178, 'wz': 11202, 'az': 12467, 'wx': 10290, 'wy': 10770}"
192.025,"{'ax': -3.679888, 'ay': 5.89213, 'wz': -0.001199081, 'az': 7.247249, 'wx': -0.0006661562, 'wy': 0.01465544}","{'ax': -3.679888, 'ay': 5.853823, 'wz': -0.02691271, 'az': 7.352593, 'wx': -0.01292343, 'wy': 0.008127107}","{'ax': 11650, 'ay': 11986, 'wz': 11266, 'az': 12274, 'wx': 10002, 'wy': 10626}"
192.045,"{'ax': -3.696647, 'ay': 5.810728, 'wz': -0.002264931, 'az': 7.199365, 'wx': -0.01345636, 'wy': 0.003863707}","{'ax': -3.694253, 'ay': 5.791574, 'wz': -0.00106585, 'az': 7.237672, 'wx': -0.01785299, 'wy': 0.004130169}","{'ax': 11522, 'ay': 11906, 'wz': 11138, 'az': 12210, 'wx': 10178, 'wy': 10690}"
192.065,"{'ax': -4.01747, 'ay': 5.858612, 'wz': -0.02358193, 'az': 7.33344, 'wx': -0.01292343, 'wy': -0.001199081}","{'ax': -4.010288, 'ay': 5.858612, 'wz': -0.02145023, 'az': 7.275979, 'wx': -0.01292343, 'wy': -0.001199081}","{'ax': 11570, 'ay': 12162, 'wz': 11202, 'az': 12451, 'wx': 10242, 'wy': 10738}"
192.085,"{'ax': -3.679888, 'ay': 5.841852, 'wz': -0.01745329, 'az': 7.352593, 'wx': -0.008926495, 'wy': 0.004130169}","{'ax': -3.718195, 'ay': 5.796362, 'wz': -0.01945176, 'az': 7.314286, 'wx': -0.009192955, 'wy': 0.007594181}","{'ax': 11698, 'ay': 12050, 'wz': 11330, 'az': 12499, 'wx': 10418, 'wy': 10914}"
192.105,"{'ax': -3.727772, 'ay': 5.896919, 'wz': -0.02571363, 'az': 7.350199, 'wx': -0.01305666, 'wy': 0.006261868}","{'ax': -3.730166, 'ay': 5.963956, 'wz': -0.02571363, 'az': 7.299921, 'wx': -0.009992343, 'wy': 0.005196018}","{'ax': 11762, 'ay': 12082, 'wz': 11234, 'az': 12371, 'wx': 10226, 'wy': 10738}"
192.125,"{'ax': -3.718195, 'ay': 5.810728, 'wz': -0.02158346, 'az': 7.343017, 'wx': -0.0003996938, 'wy': 0.008393569}","{'ax': -3.718195, 'ay': 6.112397, 'wz': -0.02291577, 'az': 7.177817, 'wx': -0.01212404, 'wy': 0.01305666}","{'ax': 11554, 'ay': 11906, 'wz': 11154, 'az': 12226, 'wx': 10194, 'wy': 10690}"
192.145,"{'ax': -3.701436, 'ay': 5.935226, 'wz': -0.02717917, 'az': 7.299921, 'wx': -0.01758652, 'wy': 0.009992343}","{'ax': -3.682282, 'ay': 5.920861, 'wz': -0.001598775, 'az': 7.275979, 'wx': -0.01718683, 'wy': 0.01638744}","{'ax': 11490, 'ay': 11858, 'wz': 11090, 'az': 12419, 'wx': 10114, 'wy': 10658}"
192.165,"{'ax': -3.699042, 'ay': 5.89213, 'wz': -0.02637979, 'az': 7.199365, 'wx': -0.02038438, 'wy': -0.001465544}","{'ax': -3.696647, 'ay': 5.894525, 'wz': -0.02278254, 'az': 7.194576, 'wx': -0.01985146, 'wy': 0.007194488}","{'ax': 11762, 'ay': 12066, 'wz': 11346, 'az': 12355, 'wx': 10162, 'wy': 10674}"
192.185,"{'ax': -3.70383, 'ay': 5.935226, 'wz': -0.02145023, 'az': 7.343017, 'wx': -0.001199081, 'wy': 0.008127107}","{'ax': -3.682282, 'ay': 5.877765, 'wz': -0.02811179, 'az': 7.343017, 'wx': -0.002531394, 'wy': 0.005995406}","{'ax': 11890, 'ay': 12210, 'wz': 11234, 'az': 12451, 'wx': 10322, 'wy': 10802}"
192.205,"{'ax': -3.684676, 'ay': 5.820304, 'wz': -0.01825268, 'az': 7.271191, 'wx': -0.01532159, 'wy': 0.003464013}","{'ax': -3.684676, 'ay': 5.815516, 'wz': -0.01718683, 'az': 7.275979, 'wx': -0.003863707, 'wy': 0.003597244}","{'ax': 11650, 'ay': 11986, 'wz': 11266, 'az': 12339, 'wx': 10338, 'wy': 10818}"
192.225,"{'ax': -3.684676, 'ay': 5.820304, 'wz': -0.02158346, 'az': 7.12275, 'wx': -0.01079173, 'wy': -0.0006661562}","{'ax': -3.684676, 'ay': 5.820304, 'wz': -0.02238285, 'az': 7.12275, 'wx': -0.01212404, 'wy': -0.001732006}","{'ax': 11554, 'ay': 11906, 'wz': 11154, 'az': 12194, 'wx': 10210, 'wy': 10706}"
192.245,"{'ax': -3.679888, 'ay': 5.81791, 'wz': -0.02491424, 'az': 7.33344, 'wx': -0.01318989, 'wy': 0.005995406}","{'ax': -3.727772, 'ay': 5.803545, 'wz': -0.02584686, 'az': 7.352593, 'wx': -0.01505513, 'wy': 0.004130169}","{'ax': 11618, 'ay': 11954, 'wz': 11138, 'az': 12274, 'wx': 10018, 'wy': 10562}"
192.265,"{'ax': -4.015076, 'ay': 5.820304, 'wz': -0.02584686, 'az': 7.352593, 'wx': -0.002797856, 'wy': 0.01652068}","{'ax': -3.679888, 'ay': 5.808333, 'wz': -0.0001332312, 'az': 7.352593, 'wx': -0.002531394, 'wy': 0.01052527}","{'ax': 11618, 'ay': 11986, 'wz': 11266, 'az': 12274, 'wx': 10114, 'wy': 10818}"
192.325,"{'ax': -3.689465, 'ay': 5.877765, 'wz': -0.02584686, 'az': 7.343017, 'wx': -0.0003996938, 'wy': 0.005196018}","{'ax': -3.679888, 'ay': 5.889736, 'wz': -0.02278254, 'az': 7.314286, 'wx': -0.001199081, 'wy': 0.006128637}","{'ax': 11682, 'ay': 12002, 'wz': 11314, 'az': 12291, 'wx': 10082, 'wy': 10610}"
192.345,"{'ax': -3.995923, 'ay': 5.877765, 'wz': -0.01745329, 'az': 7.180211, 'wx': -0.0009326189, 'wy': -0.001199081}","{'ax': -3.696647, 'ay': 5.839458, 'wz': -0.01825268, 'az': 7.256825, 'wx': -0.01771976, 'wy': -0.002664625}","{'ax': 11570, 'ay': 11906, 'wz': 11186, 'az': 12226, 'wx': 9970, 'wy': 10754}"
