ax,ay,az,gx,gy,gz,time
1089,-2366,134,4420,332,16536,21.811308
1019,-2341,218,4300,384,16524,21.813998
826,-2271,434,4108,244,16604,21.826917
785,-2279,485,4024,224,16492,21.829608
730,-2231,468,3964,212,16576,21.832299
476,-2082,537,3848,244,16480,21.845177
403,-2107,544,3728,192,16512,21.847875
35,-2062,480,3716,-16,16396,21.86076
-80,-2009,473,3704,16,16316,21.863464
-156,-1992,493,3736,-8,16268,21.866167
-468,-1817,469,3840,-120,15948,21.879109
-494,-1799,464,3784,-96,15736,21.881832
-470,-1689,475,3668,-224,15260,21.894773
-423,-1739,449,3640,-228,15096,21.897492
-8,-1693,383,3572,-204,14836,21.910436
81,-1717,348,3524,-244,14820,21.913156
169,-1688,365,3508,-252,14656,21.915868
600,-1678,195,3412,-336,14856,21.928766
696,-1706,129,3448,-272,14936,21.931474
960,-1649,26,3496,-240,15184,21.944412
1039,-1682,18,3500,-168,15200,21.947119
1052,-1663,-31,3492,-172,15312,21.949824
1046,-1750,-112,3764,-16,15540,21.962738
1013,-1708,-111,3924,72,15604,21.965459
847,-1528,-8,4268,276,15744,21.978387
814,-1525,32,4292,232,15860,21.981093
580,-1610,258,4344,100,15892,21.993989
573,-1599,276,4260,44,15780,21.996679
544,-1639,303,4240,144,15776,21.999366
570,-2227,418,4172,172,15620,22.012256
612,-2482,409,4128,104,15804,22.014947
1156,-3893,567,3996,48,14392,22.02781
1289,-4022,591,4036,80,14080,22.030499
1513,-4138,573,4044,20,13684,22.033189
2662,-3763,513,3968,-304,12760,22.046078
2916,-3536,509,4004,-340,12704,22.048791
3922,-2414,381,3844,-364,13624,22.061705
4032,-2195,346,3784,-444,13756,22.064416
4083,-1376,120,3504,-156,15832,22.077302
3970,-1320,18,3516,-8,16196,22.079992
3807,-1276,-74,3516,32,16632,22.082698
2587,-1006,-382,3684,236,17988,22.095613
2288,-997,-422,3676,344,18252,22.098317
625,-1523,-567,4092,496,18800,22.111207
327,-1753,-629,4104,532,18828,22.113914
-11,-1952,-610,4188,660,18808,22.116622
-1019,-2992,-533,4428,492,17452,22.129593
-1107,-3191,-500,4456,552,17116,22.132313
-965,-3495,-427,4444,352,15004,22.14522
-811,-3405,-430,4528,272,14616,22.147946
188,-2817,-470,4400,72,13656,22.160901
395,-2728,-473,4348,108,13580,22.163608
670,-2567,-508,4308,136,13688,22.166315
1743,-1939,-677,4292,236,13968,22.179197
1934,-1881,-669,4296,204,14328,22.181911
2318,-1311,-822,4516,312,15328,22.194836
2279,-1283,-818,4492,452,15756,22.197551
1706,-902,-880,4596,696,16904,22.210511
1491,-845,-895,4720,772,17072,22.213217
1306,-795,-871,4756,788,17228,22.215914
-86,-948,-832,4908,992,17816,22.228824
-386,-1038,-838,4868,968,17940,22.231554
-1619,-1569,-763,4904,936,17028,22.244505
-1773,-1686,-719,4892,856,16788,22.247229
-2202,-1961,-652,4824,612,15584,22.260126
-2177,-2031,-657,4760,588,15208,22.262849
-2152,-2049,-639,4896,500,14972,22.265577
-1608,-2056,-593,4996,396,13872,22.278526
-1405,-2110,-621,4944,376,13684,22.28125
-356,-1807,-578,5032,120,12928,22.294155
-132,-1647,-577,4984,100,12896,22.296883
852,-1111,-551,5068,232,13460,22.30978
1083,-1065,-606,5152,280,13604,22.312487
1243,-1105,-613,5176,276,14024,22.315192
1940,-2008,-447,5576,764,14724,22.328083
2051,-2293,-371,5580,820,14864,22.330793
2342,-2771,-80,5624,808,14696,22.34373
2374,-2605,-39,5636,756,14700,22.346436
2388,-2474,-7,5492,700,14720,22.349139
2399,-1752,88,5412,544,15196,22.362053
2425,-1628,126,5284,560,15296,22.364744
2138,-1454,90,4908,664,16008,22.377678
2073,-1469,67,4884,692,16148,22.380366
1489,-1428,-115,4780,764,16520,22.393285
1333,-1458,-146,4800,716,16692,22.395992
1195,-1463,-154,4856,736,16668,22.398698
346,-1497,-228,5148,812,16680,22.411638
152,-1382,-261,5276,824,16580,22.414344
-540,-1153,-152,5348,616,16136,22.427229
-588,-1123,-200,5432,516,16076,22.429949
-747,-1350,-63,5384,348,15688,22.442902
-675,-1532,-70,5440,332,15620,22.445623
-642,-1752,0,5340,356,15384,22.448346
-94,-2908,106,5052,376,14404,22.461273
100,-3046,97,4948,372,14040,22.463981
822,-2929,-170,4744,112,13360,22.476888
970,-2781,-261,4748,44,13180,22.479594
1137,-2596,-346,4840,24,13144,22.4823
1842,-1810,-557,5160,108,13828,22.495199
1956,-1689,-617,5160,148,13980,22.497911
2202,-1234,-679,5388,504,15060,22.510791
2198,-1130,-722,5352,520,15240,22.513498
1768,-997,-735,5612,768,16504,22.526392
1620,-996,-760,5708,796,16576,22.5291
1467,-1029,-722,5628,836,16644,22.531807
574,-952,-683,5636,832,16960,22.544703
374,-988,-660,5616,868,16968,22.547412
-239,-1398,-671,5528,876,16616,22.560335
-325,-1601,-693,5480,832,16440,22.563055
-392,-1773,-663,5444,832,16312,22.565781
-316,-2486,-743,5328,864,15320,22.578682
-220,-2593,-759,5328,952,15172,22.581408
94,-2947,-906,5428,968,14516,22.59431
136,-2892,-988,5504,1000,14412,22.597
472,-2309,-1030,5820,972,14160,22.609904
544,-2130,-1019,5960,1048,14296,22.612611
595,-1981,-997,6040,1020,14344,22.615315
663,-1426,-876,6200,1108,15012,22.628244
608,-1310,-867,6228,1132,15264,22.630947
203,-906,-674,6264,1268,15784,22.643875
58,-877,-584,6228,1260,15884,22.646579
-429,-920,-386,6096,1048,15976,22.659528
-567,-899,-356,6040,1064,15912,22.662251
-642,-957,-337,6000,1016,15716,22.664974
-698,-1407,-232,5716,920,15164,22.677915
-610,-1608,-206,5672,896,14764,22.680638
248,-2514,-226,5396,652,13956,22.693571
414,-2712,-251,5356,620,14008,22.696276
1224,-3264,-387,5308,632,13396,22.709231
1375,-3211,-440,5352,636,13408,22.71194
1479,-3158,-476,5408,724,13412,22.714646
1779,-2195,-611,5488,792,13348,22.727564
1811,-1904,-633,5548,772,13472,22.73027
1709,-586,-847,5684,936,14464,22.743172
1649,-358,-904,5676,964,14728,22.745883
1157,300,-993,5828,1196,15768,22.758765
1027,415,-1005,5928,1224,16064,22.761456
861,496,-971,5996,1296,16268,22.764146
-140,465,-907,6172,1420,16748,22.777066
-347,372,-905,6112,1540,16760,22.779773
-1057,-376,-806,6020,1588,16560,22.792697
-1153,-720,-771,6060,1532,16344,22.79542
-1168,-1052,-731,6036,1592,16112,22.798139
-846,-2430,-590,6236,1380,14424,22.811072
-709,-2549,-581,6228,1272,13952,22.813795
161,-1817,-502,6288,1004,12696,22.826716
366,-1522,-468,6208,932,12808,22.82942
1039,-531,-484,6328,928,13560,22.842323
1155,-381,-501,6348,952,13640,22.845026
1213,-179,-481,6336,1016,13856,22.847732
1282,485,-399,6188,1060,14864,22.860622
1226,576,-450,6160,1132,15308,22.863313
667,758,-428,5944,1116,16272,22.876214
489,723,-418,5896,1108,16428,22.878911
-249,466,-511,5640,1088,16348,22.891834
-379,395,-512,5516,1028,16304,22.894546
-512,325,-582,5476,1032,16204,22.897253
-814,132,-767,5576,1028,15720,22.910144
-877,54,-793,5648,1004,15716,22.91286
-759,-267,-821,5960,1064,15232,22.925751
-743,-361,-799,6124,1068,15180,22.928474
-658,-368,-773,6232,1076,15080,22.931195
-383,-133,-630,6224,1112,14548,22.944129
-326,-21,-578,6248,1124,14608,22.94686
-169,342,-499,6112,1004,14916,22.959773
-179,385,-469,6104,1044,15120,22.96248
-181,337,-406,5948,1172,15248,22.975439
-203,290,-366,5868,1064,15364,22.978145
-213,271,-395,5888,1104,15300,22.98086
-168,246,-457,5652,920,15180,22.993756
-163,220,-465,5628,852,14988,22.996462
-140,935,-545,5616,812,14996,23.009381
-146,1125,-575,5700,796,14948,23.012086
-186,1327,-550,5664,644,14984,23.014793
-565,2536,-653,5728,700,15428,23.027695
-663,2792,-583,5720,792,15600,23.030404
-1188,3476,-578,5580,1036,16284,23.043321
-1335,3452,-542,5476,1036,16608,23.046025
-2054,2683,-572,5332,1132,17068,23.058946
-2189,2426,-552,5316,1168,16900,23.061649
-2322,2119,-575,5276,1188,16836,23.064357
-2636,663,-563,5476,1048,16064,23.077249
-2636,422,-537,5480,988,15692,23.079955
-2164,-227,-291,5816,708,14204,23.092863
-2009,-246,-242,5820,588,13888,23.095585
-946,43,0,5680,408,13252,23.108509
-673,133,10,5636,444,13076,23.1112
-411,180,92,5608,440,13028,23.113897
680,449,194,5412,468,13344,23.126804
848,501,211,5368,448,13448,23.129477
980,597,221,5276,400,13536,23.132148
1507,1100,191,5136,420,14200,23.144998
1569,1203,165,5112,420,14408,23.147669
1577,1861,159,5096,460,15188,23.160574
1493,2069,136,5072,468,15456,23.163244
1050,2530,96,4764,596,16440,23.176128
948,2566,96,4724,576,16772,23.178804
867,2481,69,4464,600,16996,23.181477
218,1703,-170,4144,624,17504,23.194328
89,1611,-235,4148,648,17468,23.197
-630,575,-494,4232,668,17192,23.209901
-841,513,-513,4332,636,17048,23.212608
-977,429,-642,4324,628,17036,23.215315
-1487,-76,-765,4752,784,16500,23.228255
-1533,-264,-754,4836,852,16376,23.230978
-1395,-896,-610,5108,656,15268,23.243919
-1306,-972,-569,5220,632,15028,23.246644
-1208,-999,-554,5172,572,14888,23.249365
-560,-627,-414,5208,476,14304,23.262266
-414,-469,-406,5148,412,14148,23.264989
135,184,-345,5132,424,14228,23.277881
262,279,-310,5148,420,14420,23.280571
426,687,-246,4936,456,15108,23.293475
411,733,-260,4872,448,15272,23.296164
384,789,-268,4776,456,15412,23.298863
231,794,-356,4596,580,15616,23.311793
223,710,-359,4612,584,15684,23.314481
-145,417,-427,4656,624,15924,23.327416
-229,405,-444,4652,596,15808,23.33012
-320,363,-435,4736,648,15648,23.332824
-546,525,-443,4792,732,15352,23.34577
-546,520,-419,4856,668,15356,23.348477
-466,307,-358,4768,640,15172,23.361372
-365,248,-332,4860,604,15172,23.364078
-311,231,-319,4864,628,15180,23.366784
27,-110,-222,4792,676,15096,23.379668
96,-98,-159,4828,636,15092,23.382374
442,-167,-92,4676,544,15064,23.395313
486,-118,-98,4644,568,15052,23.398016
535,-70,-75,4596,464,15012,23.400719
649,138,-88,4436,448,15248,23.413646
650,180,-129,4360,376,15248,23.416335
526,310,-152,4292,412,15596,23.429236
512,299,-164,4264,416,15612,23.431918
509,297,-171,4236,476,15728,23.434608
335,81,-188,4284,504,15648,23.447477
336,136,-199,4292,504,15616,23.450164
263,60,-165,4308,348,15580,23.46309
240,51,-189,4300,304,15432,23.465784
218,118,-173,4336,268,15388,23.468473
376,294,-179,4060,228,15336,23.481355
394,375,-195,4016,252,15232,23.484045
555,288,-320,3772,284,15540,23.496946
556,262,-362,3700,280,15576,23.499632
564,195,-449,3764,336,15720,23.502319
495,-83,-544,4064,492,15984,23.515179
476,-117,-581,4040,456,16000,23.517894
287,-103,-552,4112,364,16000,23.530807
228,-25,-553,4116,372,16052,23.533521
215,-30,-595,4144,432,16116,23.536229
-29,62,-652,4180,392,15876,23.549136
-74,52,-654,4192,472,15836,23.551841
-120,29,-661,4212,464,15904,23.564739
-181,8,-633,4264,384,15884,23.567445
-176,-4,-668,4284,376,15768,23.570151
-210,103,-603,4252,456,15584,23.583092
-191,86,-571,4224,484,15544,23.585804
-76,-20,-619,4068,568,15352,23.59877
15,-29,-599,4072,564,15228,23.60149
73,-117,-641,4080,588,15148,23.604193
196,-210,-686,4332,540,15192,23.617122
249,-202,-697,4380,636,15308,23.619826
242,-90,-609,4584,700,15400,23.632709
205,-37,-578,4592,720,15464,23.635416
147,0,-502,4620,692,15508,23.63812
79,202,-423,4604,652,15448,23.650975
59,208,-356,4628,624,15488,23.653665
-17,383,-241,4464,552,15484,23.666569
-4,460,-239,4392,560,15468,23.669276
26,554,-185,4320,484,15360,23.67198
-36,780,-224,3920,472,15408,23.684842
-34,719,-270,3840,344,15540,23.687558
-41,557,-426,3840,384,15468,23.700507
-2,507,-480,3836,384,15588,23.703211
7,513,-498,3924,524,15528,23.705915
-52,376,-553,4164,612,15456,23.718785
-62,451,-520,4272,612,15292,23.72149
-174,732,-505,4456,704,15444,23.734448
-231,887,-471,4568,760,15440,23.737154
-264,1067,-453,4640,712,15500,23.739865
-292,1544,-199,4696,692,15488,23.752766
-263,1574,-135,4720,716,15520,23.755473
-151,1653,176,4372,560,15684,23.768412
-135,1641,152,4240,592,15716,23.771103
-75,1595,176,4168,604,15904,23.773793
-11,1383,250,3772,520,15864,23.786668
-24,1356,233,3704,528,16084,23.789357
-209,1157,140,3616,492,15972,23.802229
-253,1139,107,3580,420,16048,23.804918
-269,1092,85,3548,460,15904,23.807609
-364,1149,35,3604,392,15628,23.82048
-364,1220,39,3636,396,15596,23.823169
-249,1411,25,3724,456,15196,23.836096
-230,1435,-13,3688,428,15164,23.838786
-173,1560,48,3660,516,15004,23.84149
122,1971,68,3756,500,15196,23.854404
173,2036,101,3772,448,15200,23.857077
414,2235,139,3532,452,15720,23.869935
389,2194,125,3512,476,15944,23.872608
396,2112,152,3488,496,15996,23.875282
182,1706,193,3456,716,16400,23.888149
112,1547,249,3532,704,16444,23.890824
-123,1160,357,3584,736,16388,23.903726
-153,1114,388,3612,656,16336,23.906416
-219,1116,448,3664,648,16172,23.909103
-254,1189,696,3724,632,15772,23.92198
-249,1172,695,3712,496,15788,23.924667
-285,1437,940,3336,344,15588,23.937585
-292,1465,945,3184,256,15624,23.940271
-224,1669,924,2648,144,15576,23.953159
-219,1700,890,2608,12,15472,23.955849
-165,1730,865,2468,12,15492,23.958545
-50,1739,696,2152,-236,15712,23.971428
-25,1706,599,2048,-196,15976,23.974134
-40,1481,235,1752,-100,16032,23.987028
-63,1359,176,1772,-84,16092,23.989735
-41,1227,96,1820,-116,16228,23.992442
-30,791,-253,1988,-64,16004,24.005385
-13,691,-308,2048,-8,16008,24.008105
5,478,-493,2576,152,15768,24.02104
11,504,-483,2680,208,15816,24.023729
-31,543,-469,2772,180,15804,24.026416
-18,858,-374,3044,244,15700,24.039306
-44,968,-342,3092,292,15648,24.041997
-122,1279,-240,3000,224,16024,24.0549
-204,1343,-256,2856,236,16076,24.057608
-192,1382,-254,2812,268,16112,24.060315
-384,1355,-282,2520,328,16152,24.073202
-398,1280,-295,2416,324,16136,24.075912
-450,860,-438,2332,516,16040,24.088793
-408,779,-456,2424,488,15916,24.091499
-387,665,-502,2412,500,15876,24.094206
-171,514,-547,2784,560,15252,24.107127
-128,517,-518,2852,584,15256,24.109835
-56,916,-454,3028,624,15208,24.122786
-90,1076,-383,3160,512,15368,24.12549
-84,1196,-391,3188,624,15348,24.128193
-348,1948,-100,3320,748,15788,24.14111
-412,2021,-63,3284,688,16032,24.143816
-694,1921,217,2984,592,16216,24.156731
-698,1861,252,2920,576,16176,24.159419
-700,1860,315,2912,572,15928,24.162106
-478,1703,548,2448,396,15472,24.175022
-393,1718,615,2344,240,15556,24.177713
133,1506,627,1756,32,15396,24.190591
247,1473,589,1572,-68,15308,24.193261
807,1139,356,1152,-188,15808,24.206164
941,1027,253,1056,-264,16036,24.208863
1013,859,224,1056,-192,15996,24.211554
1077,286,-84,1248,12,16560,24.224453
1074,264,-143,1288,40,16576,24.22714
832,160,-271,1740,160,16720,24.240034
754,196,-250,1876,204,16656,24.242721
744,247,-238,2036,236,16636,24.245408
685,441,5,2324,220,16552,24.258268
722,458,79,2288,236,16580,24.260946
782,383,355,2032,-12,16964,24.273878
819,335,353,1908,60,17052,24.276568
764,256,402,1844,24,17096,24.27924
654,-155,456,1604,-72,17368,24.292126
601,-234,466,1584,-72,17368,24.294832
372,-493,423,1276,-360,17160,24.307713
334,-527,363,1204,-428,17072,24.310416
266,-563,369,1144,-352,16956,24.31312
201,-645,134,1016,-348,16416,24.326004
189,-693,36,972,-400,16416,24.328712
216,-730,-237,1156,-272,16024,24.341652
195,-705,-251,1296,-220,15924,24.344377
187,-627,-323,1368,-124,15872,24.3471
207,-399,-381,1776,0,15736,24.360058
238,-377,-360,1764,84,15692,24.362766
381,-463,-292,1916,232,15604,24.375696
417,-514,-267,1972,244,15604,24.378404
461,-607,-256,2012,300,15560,24.381111
680,-904,-128,2000,312,15652,24.393991
704,-879,-88,2020,304,15624,24.396698
854,-786,40,2108,260,15584,24.409613
877,-710,71,2088,220,15540,24.4123
871,-620,103,2040,244,15564,24.414989
992,-360,139,1748,212,15664,24.427888
973,-346,115,1736,216,15712,24.430577
1049,-336,56,1604,188,15800,24.443476
1040,-327,51,1636,188,15884,24.446165
1101,-379,20,1564,116,15888,24.448863
1082,-465,11,1612,144,16084,24.461737
1125,-456,52,1628,120,16172,24.464427
1093,-410,56,1688,212,16292,24.477328
1057,-322,111,1700,164,16284,24.48
1070,-403,104,1656,176,16360,24.482687
1006,-301,176,1460,68,16432,24.495629
972,-278,165,1392,136,16512,24.498316
839,-466,68,1164,112,16860,24.511181
762,-452,15,1080,152,16940,24.513881
710,-536,-25,1088,180,16900,24.516571
500,-770,-226,1068,228,16744,24.529449
497,-826,-261,1144,284,16648,24.532154
397,-795,-377,1428,440,16372,24.545034
380,-784,-394,1480,424,16260,24.547738
357,-747,-401,1456,468,16400,24.550443
375,-594,-421,1568,488,16312,24.563319
396,-553,-387,1492,528,16308,24.566025
383,-403,-453,1684,628,16248,24.578946
372,-405,-433,1648,608,16252,24.581649
347,-393,-446,1672,652,16328,24.584352
300,-442,-328,1860,624,16428,24.597277
258,-476,-289,1892,616,16404,24.599981
293,-473,-123,1832,548,16264,24.612889
291,-434,-100,1784,548,16152,24.615593
322,-489,-64,1692,568,16112,24.618297
330,-479,14,1372,368,16144,24.631203
319,-439,19,1412,404,16104,24.6339
398,-521,-83,1192,360,15980,24.646805
393,-476,-85,1116,296,16008,24.64951
470,-544,-121,1100,232,16088,24.652216
599,-643,-241,1080,120,16132,24.665158
584,-661,-239,1076,108,16320,24.66787
620,-730,-422,1240,232,16396,24.680803
664,-757,-406,1332,300,16428,24.683509
660,-764,-436,1288,268,16416,24.686217
701,-784,-386,1492,212,16520,24.69912
739,-855,-407,1560,272,16340,24.701824
512,-865,-320,1664,344,16688,24.714711
494,-856,-284,1704,348,16684,24.717416
408,-849,-288,1748,316,16780,24.720119
113,-681,-152,1700,160,16608,24.733049
78,-659,-147,1584,140,16440,24.735756
76,-576,-139,1244,108,16352,24.748687
81,-598,-115,1196,108,16444,24.751395
